OLD BUCKENHAM HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8021,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.27,,2.23,1.10,2.53,,,,,
February,,,2.56,,1.11,2.21,1.99,,,,,
March,,,1.66,,0.74,1.50,0.38,,,,,
April,,,2.04,,2.21,2.28,2.48,,,,,
May,,,1.45,,3.64,2.61,1.88,,,,,
June,,,1.38,,1.43,0.50,2.70,,,,,
July,,,4.65,,2.67,1.59,1.48,,,,,
August,,,2.36,,3.16,2.73,2.28,,,,,
September,,,3.25,,3.77,3.15,0.75,,,,,
October,,,0.76,,3.90,2.10,2.43,,,,,
November,,,1.57,,1.52,2.91,3.47,,,,,
December,,,2.17,,2.10,1.84,0.88,,,,,
Total,,,28.12,,28.48,24.52,23.25,,,,,
Calc annual,0.00,0.00,28.12,0.00,28.48,24.52,23.25,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
