"ROYBRIDGE, LAIRIG ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5730,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,14.11,15.85,18.65,4.59,17.51,
February,,,,,,,8.35,5.73,13.20,3.15,0.51,
March,,,,,,,12.34,5.62,7.82,2.20,5.65,
April,,,,,,,4.90,8.48,3.99,4.01,3.07,
May,,,,,,,5.80,3.48,1.60,6.56,5.48,
June,,,,,,,3.40,7.71,7.92,5.43,6.36,
July,,,,,,,5.15,4.84,7.09,8.49,4.04,
August,,,,,,,6.90,7.41,9.00,9.88,10.79,
September,,,,,,,7.89,9.75,8.54,5.02,7.42,
October,,,,,,,6.96,10.95,13.83,13.23,16.71,
November,,,,,,,13.20,9.35,13.98,14.48,11.32,
December,,,,,,,4.36,0.91,9.90,19.15,9.73,
Total,,,,,,,93.36,90.08,115.52,96.19,98.59,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,93.36,90.08,115.52,96.19,98.59,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,
