"STONEHOUSE (THE GROVE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2157,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.28,3.49,2.63,1.90,0.52,3.99,3.43,3.07,5.54,2.14,,
February,1.55,0.16,3.43,0.40,2.65,2.56,3.84,0.86,1.12,2.18,,
March,0.90,1.82,2.44,1.78,0.54,1.97,3.82,0.15,1.65,2.15,,
April,2.83,2.88,1.02,1.91,5.09,2.07,2.94,0.10,3.52,2.38,,
May,3.33,5.97,1.88,1.03,0.84,0.82,1.49,1.97,0.94,2.29,,
June,3.87,1.49,1.42,1.17,3.09,2.58,1.15,0.92,1.80,0.70,,
July,4.10,2.14,1.23,3.04,0.41,4.72,2.49,2.87,4.90,4.39,,
August,5.09,1.63,0.72,1.69,1.84,0.26,1.45,3.40,3.03,0.08,,
September,2.42,3.15,2.57,1.67,4.24,2.75,2.49,2.27,0.59,0.57,,
October,0.54,5.09,3.03,1.61,3.72,1.22,2.74,3.30,2.50,3.37,,
November,3.68,1.73,0.61,1.12,4.98,2.71,1.51,2.95,4.40,6.55,,
December,1.12,1.31,0.42,5.55,3.14,2.98,2.28,3.36,1.99,0.94,,
Total,30.71,30.86,21.40,22.87,31.06,28.63,29.63,25.22,31.98,27.74,,
Calc annual,30.71,30.86,21.40,22.87,31.06,28.63,29.63,25.22,31.98,27.74,,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
