CAMERON (WATERWORKS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO476115,Long,-2.848174,Lat,56.293033,Elevation,478,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,2.26,1.95,2.55,3.48,2.53,3.47,3.76,2,2.48,2.46,4.54,2.05,5.55,1.21,2.47,2.55,1.8,2.11,1.94,1.09,5.46,3.2,4.66,5.63,1.9,3.57,3.82,4.59,1.46,3.78,1.96,3.77,5.42,1.45,1.2,3.78,1.21,0.69,1.72,1.84,2,3.39,2.11,1.06,4.78
February,,,,,,,3.06,1,2.36,2.54,1.96,0.35,2.45,4.97,0.8,4.19,5.17,1.14,1.7,1.74,1.22,2.21,0.21,1.94,0.1,1.74,4.2,3.81,0.75,3.07,1.39,6.31,1.9,0.84,1,2.76,1.06,2.94,2.79,1.38,2.33,2.81,0.65,0.7,2.45,2.78,1.94,3.83,2.43,0.44,2.96
March,,,,,,,3.22,1.12,1.04,2.14,2.31,2.66,2.55,1.56,0.89,1.45,1.06,2.17,3.42,0.4,2.21,1.03,3.01,1.3,4.29,1.33,3.18,2.89,0.81,3.31,3.48,2.84,1.89,1.06,0.45,1.46,2.91,4.22,0.79,1.38,2.77,2.88,2.78,0.38,2.69,2.18,1.15,1.75,3.08,1.46,1.91
April,,,,,,,2.75,1.51,0.99,2.12,1.74,0.91,1.7,2.32,1.53,4.3,2.29,1.18,0.91,1.63,2.17,2.32,2.31,1.53,5.45,3.56,0.85,1.98,0.11,1.13,1.64,2.33,1.52,1.25,2.51,1.47,0.46,2.68,1.83,1.28,1.94,2.44,1.41,2.23,1.45,1.06,0.99,0.94,1.42,2.84,2.07
May,,,,,,,3.71,1.51,3.5,0.94,3.15,2.07,1.21,1.42,4.07,5.13,1.7,2.25,1.33,2.64,1.6,3.28,3.09,1.63,2.47,1.06,1.52,2.74,5.35,1.36,1.37,2.15,3.8,3.4,2.22,4.42,2.12,5.14,2.9,2.35,2.6,2.37,2.01,2.04,4.06,2.13,0.49,1.97,2.07,0.76,1.71
June,,,,,,,3.85,1.86,0.77,1.71,0.75,0.59,1.56,0.88,1.81,0.68,3.38,2.06,3.99,1.3,1.92,5,1.72,1.72,2.65,3.67,1.67,2.09,2.81,1.63,0.46,0.74,1.05,2.1,2.56,2.45,3.34,3.37,4.25,1.08,1.74,1.67,2.89,0.9,2.34,1.04,3.11,1.05,2.92,2.39,1.99
July,,,,,,,6.83,1.35,3.32,0.83,3.42,2.23,5.1,1.95,5.37,1.12,2.59,2.18,1.27,3.48,2.84,5.09,3.84,2.89,2.67,1.16,4.24,3.84,3.86,4.12,7.55,2.27,2.78,2.75,2.23,3.65,3.69,1.82,1.99,2.53,3.98,4.06,2.34,4.02,2.11,1.41,4.24,6.14,5.84,2.86,3.87
August,,,,,,,2.9,5.5,2.03,2.26,3.67,3.9,1.67,4.47,2.39,2.26,1.97,5.45,5.72,4.48,6.2,3.74,0.43,1.01,3.77,1.99,1.47,5,2.24,1.78,1.14,2.79,2.62,5.87,2.97,4.07,4.07,0.42,7.87,3.08,3.12,4.54,3.47,2.46,2.89,0.29,6.39,3.41,3.84,0.73,4.04
September,,,,,,,1.31,1.14,3.61,1.73,1.64,0.99,2.33,2.26,5.02,3.21,3.85,6.03,2.87,0.76,4.93,2.17,2.42,2.28,3.41,4.25,3.27,1.97,2.59,2.06,2.15,1.1,2.43,2.93,4.41,3.05,3.68,2.09,2.47,1.27,6.74,1.64,1.53,3.04,3.1,1,4.54,1.79,2.24,0.59,2.21
October,,,,,,,4.83,3.08,3.12,1.83,2.15,3.11,1.88,1.77,4.5,2.33,4.78,4.72,4.14,2.78,3.3,1.32,7.35,3.22,2.72,5.16,1.46,4.56,4.05,4.26,4.13,3.92,2.23,3.03,3.91,5.63,0.86,1.75,4.14,4.36,1.95,0.24,2.5,2.15,7.07,1.76,1.3,2.18,1.95,1.71,6.11
November,,,,,,,5.08,2.87,1.57,5.24,2.74,2.34,1.45,2.41,1.88,1.06,5.54,2.05,3.83,4.29,3.77,6.78,1.52,1.96,1.11,5.2,2.93,0.48,4.34,4.98,5.99,3.84,0.63,1.06,4.85,1.59,7.95,2.37,1.63,3.18,4.36,6.78,2.52,2.91,5.08,1.23,0.92,1.65,0.8,5.65,4.72
December,,,,,,,3.95,1.62,1.95,5.34,3.96,1.6,2.67,2.95,3.45,2.25,0.26,2.3,3.03,4.26,2.82,0.68,4.18,1.41,5.75,2.64,2.05,3.95,3.58,1.36,1.89,1.21,2.11,1.44,3.21,3.84,3.17,1.81,3.64,2.57,1.5,2.62,2.47,3.66,2.8,3.62,3.18,2.89,5.01,5.93,2.58
Total,,,,,,,43.75,24.51,26.81,30.16,30.02,24.22,28.33,28.96,34.19,30.44,37.13,33.58,37.76,28.97,35.45,36.17,31.88,23,36.33,32.85,32.3,36.51,35.15,34.69,33.09,33.07,26.78,30.32,31.78,38.17,35.27,32.38,39.72,25.91,34.23,35.83,25.78,25.18,37.76,20.34,30.25,30.99,33.71,26.42,38.95
