HANMER-GREDINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ447386,Long,-2.824342,Lat,52.941927,Elevation,300,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,0.8,3.69,3,1.61,3.43,1.11,2.33,2.36,1.96,3.27,3.61,4.01,1.95,2.42,2.42,3.06,2.72,4.65,1.52,5.01,1.68,2.65,1.61,1.95,1.19,3.57,2.79,3.18,5.3,2.75,,2.47,4.74,3.02,2.17,2.2,1.87,4.99,1.53,0.44,2.08,2.72,0.85,2.07,2.73,3.85,1.62,2.74,4.1,4.71
February,,1.4,1.47,1.51,2.41,4.09,3.45,1.22,2.25,2.44,3.09,0.36,3.19,4.67,0.56,4.24,2.33,1.63,2.21,0.66,0.67,2.31,0.14,2.35,0.3,3.27,2.45,3.68,0.4,1.96,2.8,3.17,1.42,1.25,1.09,1.93,4.25,2.52,1.46,1.45,5.19,2.19,0.44,1.7,3.25,1.7,0.82,2.86,4.8,0.17,2.32
March,,1.18,3.45,4.67,3.17,0.96,3.27,2.78,0.94,5.27,4.64,1.67,2.32,1.67,1.07,0.73,0.44,2.83,1.92,0.33,3.4,0.41,1.79,2.05,1.87,0.66,2.22,2.07,0.44,1.96,2.53,2.55,1.93,0.95,0.9,0.99,1.11,5.07,1,2.42,1.57,5.09,1.31,0.71,2.55,2.37,1.18,2.06,1.11,1.87,1.34
April,,0.78,0.25,4.3,1.11,1.62,1.08,1.31,3.29,2.66,5.25,1.32,2.54,2.37,2.63,1.47,1.59,2.59,1.59,0.71,2.96,2.24,3.61,0.79,2.5,2.22,1.39,2.27,0.14,1.83,2.9,1.44,1.53,1.55,1.38,0.89,0.89,2.56,1.82,2.96,2.81,1.56,2.62,3.51,0.37,1.05,2.09,0.21,0.17,4.61,0.81
May,,1.06,2.96,2.97,1.94,3.08,2.66,3.4,4.4,0.75,5.64,1.59,0.61,3.33,7.95,3.53,3.04,1.39,1.59,1.96,2.38,4.19,4.65,1.22,1.23,1.48,1,1.31,3,1.41,2.21,2.73,4.79,3.2,1.6,2.99,2.24,3.13,1.43,2.55,0.67,3.96,2.27,2.25,2.74,3.53,0.41,2.29,3.41,2.36,2.05
June,,1.52,4.16,1.08,2.08,1.59,1.62,3.09,1.96,1.33,3.13,0.2,0.67,0.68,2.07,0.11,1.81,3.99,4.19,2.3,0.44,3.82,0.81,1.39,0.84,3.16,3.36,1.45,2.46,1.56,1.12,0.93,0.15,2.29,1.56,2.32,3.14,1.99,3.36,0.54,0.93,1.36,1.66,2.37,3.29,3.4,1.62,1.61,5.34,2.28,2.74
July,,0.36,2.43,1.86,3.71,4.01,2.14,1.25,5.49,1.87,5.7,0.65,3.35,2.53,4.6,2.73,3.26,2.97,1.44,2.2,4.08,3.13,4.22,1.8,2.67,0.83,3.51,1.77,2.7,7.08,3.59,1.82,3.22,2.38,1.92,2.28,2.35,3.29,2.43,2.24,2.41,2.51,1.55,2.78,2.36,0.15,2.79,7.55,3.96,2,3.42
August,,2.8,5.36,2.6,2.17,3.21,2.12,6.3,2.66,3.07,1.74,3.68,2.67,2.93,3.51,3.58,3.26,5.44,3.65,2.81,2.96,4.92,2.92,1.04,2.61,1.51,1.03,1.38,4.51,3.05,0.3,2.87,3.7,3.28,3,3.55,4.38,0.58,3.1,1.34,3.87,3.16,1.86,2.22,3.86,0.84,4.72,5.11,2.98,1.77,4.48
September,,2.34,0.69,1.64,1.43,0.75,1.75,1.03,5.66,2.43,2.25,0.92,3.05,2.83,3.41,3,2.26,4.27,1.77,2.14,3.99,3.25,2.02,0.93,1.49,4.27,4.35,1.71,0.93,1.07,1.9,0.76,1.38,2.88,3.79,1.4,3.22,1.87,1.62,1.14,4.67,2.06,2.59,2.64,2.46,1.35,2.02,6.16,6.34,0.21,4.1
October,,2.64,2.91,4.35,1.98,3.02,4.3,5.03,1.4,3.8,3.03,3.2,0.72,4.83,4.65,2.97,2.43,2.75,4.45,4.53,3.85,1.35,5.14,3.66,2.67,4.62,1.5,3.33,3.48,2.65,4.46,2.98,1.49,2.91,4.45,3.76,1.11,0.49,2.09,4.12,1.56,1.17,5.54,1.89,5.68,1.8,2.08,1.96,3.13,2.65,4.23
