MARLOW-TEMPLE-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU836841,Long,-0.79571,Lat,51.549608,Elevation,106,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,2.52,0.96,1.99,0.89,2.73,3.25,1.07,0.83,2.97,2.66,0.72,4.17,0.7,1.91,0.94,2.04,1.22,4.06,3.39,0.75,3.46,1.52,1.62,3.08,3.54,3.01,2.66,3.07,1.63,3.33,1.92,3.03,,,,
February,,,,,,0.14,0.5,2.96,1.62,2.32,4.98,1.65,1.3,1,2.71,0.59,2.11,1.65,1.45,0.44,3.42,1.9,2.01,0.86,2.95,3.77,4.17,1.1,1.4,2.71,0.45,0.25,2.81,3.9,0.52,3.4,2.54,,,,
March,,,,,,1.75,3.9,3.8,0.82,0.75,0.77,1.47,1.79,3.57,1.33,3.87,1.45,1.15,3.02,2.92,0.95,1.8,3.99,2.47,5.15,1.39,4.54,1.81,1.04,4.82,1.95,0.96,2.08,2.7,1.19,0.84,0.29,,,,
April,,,,,,1.08,0.6,1.85,1.72,2.51,1.05,2.57,1,2.06,1.46,1.96,0.52,2.69,3.94,2.17,1.79,1.87,0.03,3.73,0.93,1.02,1.07,2.46,3.67,2.55,3.61,0.97,3.06,2.72,3.32,1.89,2.99,,,,
May,,,,,,0.37,0.1,1.32,2.06,1.5,1.39,0.6,2.28,3.91,2.88,2.09,1.98,2.17,2.15,1.7,2.04,3.67,1.67,2.44,1.63,3.06,2.29,2.14,1.8,0.39,1.4,1.25,1.02,1.92,4.22,3.13,2.14,,,,
June,,,,,,0.44,1.9,2.93,1.47,2.19,2.15,1.36,3.42,6.59,0.88,3.65,3.13,2.17,1.1,4.78,3.76,2.23,3.76,0.84,1.64,0.99,2.41,2.65,0.99,1.11,2.7,0.33,1.5,0.51,3.1,0.01,3.4,,,,
July,,,,,,5.14,0.79,0.38,0.87,0.58,1.21,2.38,0.92,4.94,2.93,0.61,0.24,2.15,2.98,3.31,1.79,0.59,2.13,0.75,2.9,5.23,1.56,4.65,4.97,2.13,6.63,0.2,4.49,2.13,4.43,4.94,2.41,,,,
August,,,,,,3.1,2.08,2.74,1.57,0.94,3.16,2.35,3.65,4,1.9,2.25,0.93,1.78,3.21,2.97,2.74,0.76,5.93,0.88,2.12,3.11,4.76,4.63,1.54,2.56,1.44,1.53,2.85,2.23,3.08,4.53,1.23,,,,
September,,,,,1.57,1.01,7.01,2.68,0.75,2.25,0.63,1.18,1.15,2.49,1.54,1.61,0.96,0.59,2.2,2.98,0.32,1.79,2.45,1.64,1.04,2.29,1.16,2.09,6.05,2.63,1.77,2.63,2.38,2.33,3.62,2.96,1.72,,,,
October,,,,,4.28,3.2,2.63,0.99,2.85,1.97,2.48,2.19,1.79,8.83,1.67,1.55,5.02,5.14,1.83,4.41,3.25,2.8,2.67,4.75,2.05,2.82,4.92,4.82,1.52,1.26,2.39,1.42,1.11,5.36,3.88,3.56,2.52,,,,
November,,,,,,4.03,1.06,0.85,2.52,3.6,2,0.43,2.15,1.93,1.7,2.72,2.85,2.14,1.02,0.57,3.13,3.27,2.49,2.92,2.84,1.98,4.12,0.97,2.17,1.92,1.26,1.9,1.54,1.63,2.29,2.03,5.17,,,,
December,,,,,2.19,2.54,4.32,3.15,2.63,1.31,3.28,3.6,1.4,2.57,2.52,1.17,2.83,3.61,2.47,2.52,4.69,6.07,3.45,1.24,7.09,5.62,3.07,1.13,2.31,5.47,2.42,1.6,2.48,3.01,3.68,2.08,0.55,,,,
Total,,,,,,25.32,25.85,25.64,19.77,22.65,26.35,20.85,21.68,44.86,24.18,22.79,26.19,25.94,27.28,29.71,29.92,27.97,34.64,25.91,31.09,34.74,35.59,30.07,30.54,31.09,29.03,15.7,28.39,30.07,36.66,31.29,27.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Temple House. Stated altitude appears high by about 10 to 20 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894 Nov reading crossed out with a note about gauge flooding but Dec reading has been amended but with no comment; Dec reading left in his record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
