"WAINFLEET (THORPE CULVERT P.S.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4242,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.77,2.63,4.20,2.35,2.80,1.65,,,,,,
February,2.03,1.64,0.39,1.91,1.68,1.99,,,,,,
March,2.83,1.08,0.35,0.42,0.58,0.90,,,,,,
April,0.73,0.61,0.95,1.86,1.78,0.68,,,,,,
May,1.56,2.58,2.23,1.38,1.07,1.20,,,,,,
June,0.29,1.32,1.69,2.09,1.69,2.54,,,,,,
July,3.71,2.85,0.75,2.60,1.37,3.28,,,,,,
August,3.80,1.30,1.79,2.29,3.89,2.93,,,,,,
September,0.66,1.70,1.69,4.57,1.37,3.94,,,,,,
October,2.77,2.04,0.72,2.65,2.03,2.45,,,,,,
November,2.55,2.56,2.32,3.95,0.66,4.36,,,,,,
December,1.01,1.72,0.70,1.11,1.95,1.93,,,,,,
Total,23.71,22.03,17.78,27.18,20.87,27.85,,,,,,
Calc annual,23.71,22.03,17.78,27.18,20.87,27.85,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
