CLUTTON (COUNCIL SCHOOL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1973,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.40,4.36,2.19,2.34,,,,3.56,5.60,1.40,5.17,
February,1.55,0.53,4.28,7.74,,,,3.27,3.00,1.47,0.77,
March,2.67,3.63,2.88,1.44,,,,3.70,4.45,0.09,2.38,
April,4.67,0.90,3.96,2.79,,,,1.74,1.07,0.72,2.44,
May,2.36,2.37,0.87,1.87,,,,2.17,0.70,2.99,2.83,
June,5.27,0.28,1.97,0.66,,,,3.48,2.23,2.07,0.48,
July,6.64,0.64,5.32,2.01,,,,6.89,4.05,1.28,3.25,
August,1.49,2.34,4.04,4.83,,,,6.63,4.50,2.20,5.63,
September,1.08,2.47,2.96,3.76,,,,6.88,1.23,0.32,4.99,
October,3.13,1.51,1.77,5.83,,,,1.91,5.58,4.89,3.35,
November,1.98,1.74,2.68,4.28,,,,4.30,3.75,6.80,4.41,
December,3.30,2.46,5.39,3.74,,,,2.83,-999.00,6.79,4.39,
Total,38.54,23.23,38.31,41.29,,,,47.36,40.06,31.02,40.09,
Calc annual,38.54,23.23,38.31,41.29,0.00,0.00,0.00,47.36,36.16,31.02,40.09,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,0.00,3.90,0.00,0.00,
