CLUTTON-COUNCIL-SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST624592,Long,-2.5407,Lat,51.33096,Elevation,420,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,1.83,1.25,3.76,1.81,4.7,6.51,1.14,3.53,,0.99,4.1,6.49,4.4,4.36,2.19,2.34,,,,3.56,5.6,1.4,5.17,2.79,4.34,4.26,4.06,,4,,,,
February,,,,,,,,,1.92,0.73,5.04,2.29,3.29,2.02,3.42,5.51,,1.02,1.65,3.14,1.55,0.53,4.28,7.74,,,,3.27,3,1.47,0.77,2.59,0.15,3.72,0.41,,1.76,,,,
March,,,,,,,,,3.82,3.05,0.69,3.48,7.02,4.55,5.97,1.11,,3.54,1.22,4.73,2.67,3.63,2.88,1.44,,,,3.7,4.45,0.09,2.38,0.91,2.08,3.2,2.94,,2.88,,,,
April,,,,,,,,,2.02,1.88,2.55,1.83,0.16,3.07,2.46,1.08,,3.32,2.73,2,4.67,0.9,3.96,2.79,,,,1.74,,0.72,2.44,2.77,3.84,1.29,2.91,,4.04,,,,
May,,,,,,,,,1.55,1.84,2.18,1.57,2.13,2.89,2.46,3.07,,2.18,2.18,0.77,2.36,2.37,0.87,1.87,,,,2.17,0.7,2.99,2.83,2.56,7.35,2.11,1.38,,2.45,,,,
June,,,,,,,,,0.72,3.98,5.19,1.72,3.51,1.47,2.26,0.91,,6.38,0.55,1.3,5.27,0.28,1.97,0.66,,,,3.48,2.23,2.07,0.48,3.08,1.75,2.23,1.5,,1.84,,,,
July,,,,,,,,,3.09,3.01,3.93,0.01,3.44,0.79,3.62,4,,5.46,7.02,2.84,6.64,0.64,5.32,2.01,,,,6.89,4.05,1.28,3.25,4.9,4.5,2.3,2.56,,7.02,,,,
August,,,,,,,,,5.23,2.57,7.08,1.9,7.61,1.44,1.61,3.7,,9.86,2.26,2.43,1.49,2.34,4.04,4.83,,,,6.63,,2.2,5.63,4.25,1.31,1.63,3.23,,2.54,,,,
September,,,,,,,,,2.82,3.23,0.3,0.9,0.74,1.58,1.64,1.75,,3.9,8.37,1.23,1.08,2.47,2.96,3.76,,,,6.88,1.23,0.32,4.99,1.31,5.91,2.37,4.1,,4.07,,,,
October,,,,,,,,,2.46,5.91,5.64,3.23,5.38,2.78,2.48,3.64,,5.97,1.77,2.01,3.13,1.51,1.77,5.83,,,,1.91,5.58,4.89,3.35,1.49,7.32,3.11,2.29,,2.04,,,,
November,,,,,,,,,1.19,1.2,5.5,4.56,2.19,3.28,4.83,2.06,,0.86,2.75,2.44,1.98,1.74,2.68,4.28,,,,4.3,3.75,6.8,4.41,4.37,2.6,0.85,2.29,,4.61,,,,
December,,,,,,,,,2.17,4.66,6.1,8.32,7.75,2.06,6.84,6.29,,0.45,4.68,6.91,3.3,2.46,5.39,3.74,,,,2.83,,6.79,4.39,1.72,1.85,0.71,8.42,,5.17,,,,
Total,,,,,,,,,28.82,33.31,47.96,31.62,47.92,32.44,38.73,36.65,,43.93,39.28,36.29,38.54,23.23,38.31,41.29,,,,47.36,,31.02,40.09,32.74,43,27.78,36.09,,42.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note says Cannot guarantee absolute accuracy as record is kept by gardening boys under my supervision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 Apr Aug Dec Amended by maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 July Aug Oct-Dec Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 Oct Gauge moved 21yds NNW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936 Total high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 Station deleted from BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
