"BOTHWELL CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR115,,,,,,,,,,,
,,,,,,,,,,,,
,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,,
January,1.77,2.46,1.46,1.72,0.08,0.89,2.50,3.40,4.47,4.21,,
February,1.45,3.30,2.46,4.30,1.15,2.28,1.45,3.63,2.54,2.57,,
March,2.47,1.43,2.32,1.30,0.88,2.88,1.85,3.67,2.78,1.69,,
April,0.77,2.57,0.97,0.90,2.79,0.74,0.75,0.26,1.59,2.79,,
May,0.71,3.64,1.48,2.76,0.04,2.76,1.82,3.81,1.48,2.04,,
June,1.96,2.13,2.63,0.84,0.10,1.59,1.45,2.92,2.47,1.53,,
July,3.64,2.59,1.76,3.47,1.85,2.04,5.92,2.10,4.49,1.15,,
August,2.41,3.51,2.51,0.57,2.89,2.60,1.28,3.71,0.97,1.50,,
September,0.62,1.37,1.71,1.40,0.81,2.33,3.28,1.43,2.21,1.47,,
October,1.81,2.83,3.55,2.53,3.25,3.28,1.77,1.24,2.47,4.91,,
November,3.33,3.75,3.99,1.91,3.17,1.91,1.62,3.48,2.89,3.00,,
December,4.07,3.50,0.15,1.02,4.61,1.38,2.22,2.90,1.77,1.03,,
Total,25.01,33.08,24.99,22.72,21.62,24.68,25.91,32.55,30.13,27.89,,
Calc annual,25.01,33.08,24.99,22.72,21.62,24.68,25.91,32.55,30.13,27.89,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
