ASHMORE RECTORY,,,,,,,,,,,,
Grid ref,ST913177,Long,-2.125244,Lat,50.958659,,,,,,,
Station no,1627/6,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,,,,,,1.50,,
February,,,,,,,,,,0.86,,
March,,,,,,,,,,5.25,,
April,,,,,,,,,,2.24,,
May,,,,,,,,,,1.57,,
June,,,,,,,,,,3.51,,
July,,,,,,,,,,4.20,,
August,,,,,,,,,4.42,4.38,,
September,,,,,,,,,2.22,4.27,,
October,,,,,,,,,2.57,8.95,,
November,,,,,,,,,0.95,,,
December,,,,,,,,,4.62,-999.00,,
Total,,,,,,,,,,42.56,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.78,36.73,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.83,,
