"GUISBOROUGH (GRAMMAR SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3478/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,2.12,4.90,0.58,1.21,,
February,,,,,,,2.83,1.15,0.33,3.41,,
March,,,,,,,4.60,1.22,1.34,0.92,,
April,,,,,,,3.06,0.98,2.36,2.27,,
May,,,,,,,2.33,1.24,1.08,1.84,,
June,,,,,,,1.94,4.93,0.54,1.92,,
July,,,,,,,2.47,1.42,1.10,3.27,,
August,,,,,,,0.40,2.50,1.80,2.98,,
September,,,,,,,1.57,1.45,1.26,2.47,,
October,,,,,,0.98,0.37,1.22,2.10,1.14,,
November,,,,,,4.96,1.52,1.26,3.87,6.45,,
December,,,,,,3.15,1.88,1.94,3.17,3.81,,
Total,,,,,,,25.09,24.21,19.53,31.69,,
Calc annual,0.00,0.00,0.00,0.00,0.00,9.09,25.09,24.21,19.53,31.69,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
