KIRDFORD-HILLS-GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU999279,Long,-0.576413,Lat,51.04178,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,3.79,3.92,2.11,4.16,1.18,4.51,2.36,3.33,2.42,1.84,0.76,5.28,6.34,3.12,5.35,2.92,2.96,3.17,6.35,1.93,1.87,2.19,2.65,5.14,0.72,0.75,3.49,2.63,0.71,1.69,3.31,4.73,2.15,3.02,2.8,3.1
February,,,,,,4.6,2.45,4.56,1.78,0.82,1.11,2.21,0.42,3.18,0.01,3.79,2.65,4.53,0.5,1.41,3.17,2.85,0.68,1.58,0.55,1.75,2.76,2.05,1.58,1.41,5.35,6.47,0.62,1.23,2.33,2.22,0.23,4.39,2.48,0,3.13
March,,,,,,0.83,0.27,3.54,2.13,0.02,1.54,0.64,1.78,3,2.73,0.42,1.62,4.26,0.31,1.24,3.1,3.48,2.19,0.53,0.1,1.33,1.02,5.89,0.7,1.18,1.29,3.63,2.8,0.4,2.58,1.4,0.59,1.74,1.81,2.44,1.63
April,,,,,,2.89,2.56,1.87,1.76,0.45,2.8,3.08,2.85,0.54,2.1,3.41,1.89,3.09,0.04,2.13,1.63,1.34,1.62,0.9,1.12,0.83,1.93,1.56,1.58,1.41,2.55,2.17,1.68,1.82,0.28,0.18,1.72,0.42,0.69,2.68,0.77
May,,,,,,3.9,2.52,0.97,1.62,2.4,2.11,3.27,3.72,1.95,0.49,0.97,0.3,2.38,1.44,1.39,0.85,2.12,3.67,3.58,0.76,1.48,2.94,1.21,2.61,2.09,1.15,2.94,2.61,1.96,1.82,3.74,0.29,0.95,3.08,1.01,0.95
June,,,,,,0.04,2.57,2.42,2.1,1.85,0.41,1.96,1.75,1.22,1.07,2.86,3.07,0.79,0.5,0.99,1.36,2.15,0.17,1.22,1.25,2.05,2.83,1.82,2.83,0.65,1.68,2.34,1.32,1.4,3.2,2.21,1.93,1.42,4.5,0.84,1.7
July,,,,,,3.9,1.35,2.59,1.57,1.24,2.46,3.13,4.35,2.03,1.8,0.82,3.39,1.58,1.62,2.68,2.49,3.7,1.57,1.63,2.34,4.56,1.54,1.43,1.18,0.25,3.23,1.68,0.61,3.21,2.76,0.79,3.26,3.64,1.91,1.23,2.9
August,,,,,,4.17,1.46,3.48,3.44,1.96,3.78,4.37,1.22,0.99,2.28,2.86,0.54,0.64,0.9,2.1,0.27,3.92,3.22,1.18,1.92,1.6,5.42,0.64,3.2,1.72,3.86,4.46,2.45,1.99,2.95,1.11,3.9,2.94,3.7,3.23,5.11
September,,,,,,2.57,1.02,5.15,1.31,0.29,2.49,1.94,2.72,2.84,2.15,3.39,2.09,1.77,1.73,1.02,1.31,0.14,2.7,1.2,1.75,2.23,4.15,1.07,2.37,1.08,3.1,3.09,2.81,3.77,2.5,1.53,3.81,3.01,5.27,0.04,3.24
October,,,,,,3.8,2.1,2.02,7.1,3.81,1.38,0.45,6.79,2.32,1.91,4.21,1.09,3.07,3.6,5.1,3.69,0.59,4.06,4.17,3.89,4.39,0.76,0.4,1.83,7.84,0.31,1.43,3.7,3.31,2.89,3.66,1.2,1.62,2.87,2.33,8.13
November,,,,,,3.3,5.93,3.3,2.78,7.06,5.53,4.16,1.07,0.7,3.55,7.7,4.19,2.28,4.21,6,7.72,3.9,1.62,1.22,4.21,0.14,5.02,1.25,1.35,3.2,6.04,8.12,3.81,1.49,6.01,2.23,0.73,2.74,1.95,3.46,5.91
December,,,,,,3.41,0.21,4.54,3.13,7.85,2.99,0.86,0.72,0.71,8.08,3.92,2.66,4.14,4.23,1.61,1.88,2.3,3.39,2.07,2.61,3.82,3.6,2.43,4.54,1.29,2,3.46,2.47,0.8,2.43,3.51,4.71,2.58,3.34,6.73,5.12
Total,,,,,,37.2,26.36,36.55,32.88,28.93,31.11,28.43,30.72,21.9,28.01,35.11,28.77,34.87,22.2,31.02,30.39,29.45,28.06,25.63,22.43,26.05,34.16,22.4,28.91,22.84,31.31,43.28,27.51,22.09,31.44,25.89,27.1,27.6,34.62,26.79,41.69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Jan IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Total IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 Feb IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
