SHIPSTON ON STOUR TIDMINGTON HO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP261386,Long,-1.620853,Lat,52.045185,Elevation,232,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,,3.82,1.83,0.99,1.9,1.74,3.79,0.82,1.22,-999,3.66,3.15,-999,1.03,2.83,2.25,1.1,4.11,-999,1.25,1.29,2.62,0.84,2.82,3.04,,,1.39,1.79,3.11,3.28,3.52,1.58,2.83,2.18,,,,,,,
February,,,,,,,,,,1.63,0.82,0.42,0.6,2.93,1.9,-999,0.45,3.63,-999,2.91,4.76,-999,1.02,1.86,5.2,0.99,1.63,-999,1.12,0.38,3.84,1.53,1.88,0.2,,,3.81,1.25,1.14,2.82,0.97,0.41,,3.91,,,,,,,
March,,,,,,,,,,3.67,1.1,1.18,0.69,0.54,1.48,-999,2.11,4.09,0.92,0.57,0.99,-999,-999,-999,-999,3.55,1.57,1.05,3.37,3.54,0.62,2.47,4.26,3.81,,,5.2,2.21,1.47,5.65,3.47,2.26,5.55,1.94,,,,,,,
April,,,,,,,,,,2.81,1.11,-999,1.22,0.13,1.58,-999,0.9,1.91,1.87,2.46,-999,-999,-999,-999,-999,2.4,0.66,-999,2.79,2.85,2.32,0.76,0.22,3.94,,,1.58,1.71,3.86,2.58,4.2,1.27,,2.49,,,,,,,
May,,,,,,,,,,4.54,0.75,-999,1.3,1.63,1.56,0.8,0.34,0.91,4.49,1.47,-999,1.35,3.1,5.36,3.92,0.4,2.12,-999,1.45,1.47,1.74,1.06,3.05,2.44,,,2.66,2.21,2.05,0.55,3.45,1.59,0.63,1.59,,,,,,,
June,,,,,,,,,,1.18,2.48,1.36,2.84,1.72,1.85,0.75,3.01,2.7,1.07,0.91,-999,2.29,2.33,4.15,0.84,2.93,4.35,-999,1,5.48,4.52,2.45,5.55,0.07,,,2.97,1.92,0.66,0.93,2.65,0.49,0.93,0.55,,,,,,,
July,,,,,,,,,,2.43,2.47,1.79,1.66,4.19,2.39,2.83,1.37,0.53,0.8,1.95,-999,1.68,1.54,4.14,1.92,1.35,2.21,2.51,2.08,3.48,3.02,0.15,4.37,0.89,,2.82,1.91,2.16,3.81,3.15,3.37,0.23,3.73,2.24,,,,,,,
August,,,,,,,,,,3.04,3.06,4.48,2.58,2.11,3.24,2.02,2.17,4.9,2.73,0.74,5.68,2.81,3.09,3.04,2.25,5.01,1.02,2.05,2.73,2.03,3.45,2.64,6.82,0.61,,1.17,3.48,4.98,0.77,2.48,1.3,2,4.67,1.86,,,,,,,
September,,,,,,,,,,1.85,1.38,1.51,2.63,0.76,2.06,1.19,5.37,1.6,0.88,1.93,0.57,1.45,1.56,2.68,1.53,1.37,1.48,0.71,1.63,3.54,0.75,1.51,1.02,2.57,,1.06,1.58,1.36,5.7,2.66,2.28,1.5,1.62,2.67,,,,,,,
October,,,,,,,,,,2.94,1.1,6.69,2.87,2.73,2.97,3.28,3.48,1.55,2.78,2.2,3.12,1.81,2.54,5.82,1.27,-999,5.28,6.38,1.67,3.55,-999,2.66,2.83,2.29,,2.12,4.14,3.82,1.76,2.5,2.77,1.65,0.51,3.26,,,,,,,
November,,,,,,,,,,1.62,3.19,2.44,1.74,1.8,4.3,3.32,1.31,1.01,0.93,2.29,2.09,0.97,1.73,2.39,1.51,-999,3.38,1.72,1.1,0.79,-999,2.68,-999,1.15,,2.77,3.28,1.22,2.25,1.48,0.37,1.34,2.17,1.71,,,,,,,
December,,,,,,,,,,0.77,0.58,3.51,1.13,3.19,2.37,2.18,3.76,3.22,2.45,2.26,4.53,3.81,1.37,1.56,1.75,1.25,1.95,3.66,1.91,3.16,5.38,6.91,-999,2.3,,4.58,3.33,2.17,1.78,3.46,2.33,1.73,3.39,4.17,,,,,,,
Total,,,,,,,,,,,21.86,30.05,20.25,23.63,27.44,24.89,25.09,27.27,21.08,23.35,29.42,23.91,23.61,38.38,25.39,24.54,29.76,28.48,22.1,31.56,34.86,25.66,37.59,23.31,,,35.33,26.8,28.36,31.54,30.68,16.05,26.03,28.57,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Errors were all relating to bracketted months. There were also several where the bracketted value had been ascribed to one month and thus the total was correct. Both relevant months have been given -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
