NEATH-OIL-REFINERIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS718957,Long,-3.85354,Lat,51.64589,Elevation,145,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4042/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,5.31,5.89,6.6,9.63,3.17,7.6,4.4,5.77,2.96,5.87,1.09,6.47,5.45,6.9,7.31,4.29,3.24,5.75,7.49,5.58,4.91,6.42,3.85,8.54,2.57,1.55,7.03,6.39,2.18,3.56,3.11,6.52,5.25,4.59,5.91,5.53
February,,,,,,7.85,4.86,3.3,5.43,0.58,0.56,4.65,0,4.56,0.65,4.67,1.77,7.14,2.56,3.85,4.93,5.53,0.36,2.99,1.73,6.42,4.34,0.63,2.61,2.49,7.79,4.87,0.83,3.19,5.82,2.78,0.39,5.94,5.92,0.57,4.84
March,,,,,,0.85,0.68,4.88,3.52,1.95,2.38,1.09,2.32,2.97,3.06,0.92,3.44,2.32,0.94,1.8,3.55,2.9,4.13,1.52,0.33,2.9,1.4,8.85,2.68,2.73,2.73,5.77,4.58,3.63,4.15,3.36,1.55,6.55,1.03,5.14,1.88
April,,,,,,3.12,2.12,2.01,1.14,1.39,2.93,3.64,3.66,2.63,3.68,5.76,3.24,3.26,0.17,3.76,3.35,1.36,1.5,1.38,3.51,2.73,1.77,3.84,3.23,4.64,3.53,4.25,4.1,3.68,1.33,4.27,1.43,0.41,1.15,4.75,3.64
May,,,,,,6.92,3.15,2.36,0.89,3.77,2.63,4.2,5.72,1.66,2.14,1.93,0.82,1.76,4.93,0.88,1.33,2.4,6.64,4.13,,4.39,3.13,3.47,3.46,4.7,1.84,2.85,4.45,4.34,3.26,4.85,1.7,2.4,4.29,1.03,1.33
June,,,,,,0,2.14,4.79,5.28,2.51,2.72,4.31,2.61,1.9,1.66,4.68,2.62,2.79,3.15,3.56,0.65,1.3,0.48,5.1,3.69,5.64,6.16,2.94,5.45,0.53,2.58,1.45,3.13,2.31,5.6,7.06,2.75,1.93,4.45,4.59,2.06
July,,,,,,3.76,2.66,5.02,3.07,4.36,4.29,6.37,4.77,3.98,0.75,0.73,7.21,3.27,4.53,10.11,3.74,4.06,4.67,4.25,3.48,5,3.78,4.68,3.68,1.28,4.93,1.08,2.34,7.22,5.96,1.83,4.25,5.29,5.7,3.62,7.09
August,,,,,,7.53,5.61,5.89,4.21,2.77,6.2,5.1,0.98,1.19,3.29,1.76,1.64,1.09,4.77,3.45,0.55,6.15,5.52,4.91,3.41,2.92,7.21,0.46,8.72,3,8.19,10.19,6.81,6.12,5.64,1.16,6.7,5.13,4.64,1.35,6.45
September,,,,,,5.79,1.65,7.56,1.63,0.77,5.73,2.56,6.2,1.58,4.1,7.81,3.28,3.32,2.29,0.75,2.91,0.37,4.2,7.54,6.05,3.64,8.59,2.72,5.64,2.11,10.04,5.66,2.49,6.48,6.17,3.71,6.3,9.35,10.17,0.45,6.23
October,,,,,,7.17,5.64,4.66,7.96,7.19,7.79,1.4,8.92,8.49,3.24,6.26,2.21,3.86,8.71,3.15,6.13,4.02,4.6,5.04,6.61,6.58,1.51,1.53,6.63,8.98,4.08,1.03,4.11,4.55,9.78,3.03,1.31,5.53,5.47,7.46,6.38
November,,,,,,2.54,9.05,3.04,6.72,14.82,5.22,9.25,3.64,1.41,1.95,7.07,5.78,3.27,7.81,11,10.57,3.17,1.14,2.75,9.9,0.72,9,5.29,3.68,6.94,6.88,8.4,3.94,5.55,10.35,4.27,1.64,2.78,4.05,8.73,11.84
December,,,,,,6.17,0.51,5.18,4.08,9.75,6.27,3.39,4.09,1.59,11.73,3.76,3.77,2.99,5.63,4.07,4.92,4.54,8.16,2.63,5.08,6.37,5.2,5.45,8.51,5.29,3.86,4.69,4.74,1.98,5.88,7.55,5.73,3.53,5.08,10.78,6.56
Total,,,,,,57.01,43.96,55.29,53.56,53.03,54.32,50.36,48.68,34.92,42.12,46.44,42.25,40.52,52.39,53.69,46.92,39.04,47.15,49.73,,52.22,58.51,43.71,62.83,45.26,58,57.27,47.91,51.23,67.5,46.98,40.27,54.09,56.54,54.38,63.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 May estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Nov IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
