"PARKSTONE, ST OSMUNDS ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1585,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.50,5.42,-999.00,2.28,5.93,1.75,4.32,
February,,,,,0.60,5.07,-999.00,3.35,2.84,1.40,0.79,
March,,,,,1.66,0.88,-999.00,3.57,3.53,0.20,1.00,
April,,,,,3.05,2.95,-999.00,2.27,1.94,1.11,2.48,
May,,,,,4.54,3.39,-999.00,0.93,1.19,1.96,2.10,
June,,,,,2.10,0.00,-999.00,2.35,2.44,1.64,0.40,
July,,,,,3.27,3.60,-999.00,2.59,1.61,1.44,1.80,
August,,,,,2.32,4.11,-999.00,3.57,2.57,1.17,3.59,
September,,,,,4.09,4.02,-999.00,6.65,2.22,0.41,3.23,
October,,,,,5.39,4.37,-999.00,2.94,7.77,4.49,2.30,
November,,,,,4.38,3.60,-999.00,3.38,3.14,9.11,5.83,
December,,,,,6.02,4.46,-999.00,4.00,3.63,7.13,4.15,
Total,,,,,40.92,41.87,-999.00,37.88,38.81,31.81,31.99,
Calc annual,0.00,0.00,0.00,0.00,40.92,41.87,0.00,37.88,38.81,31.81,31.99,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,-999.00,0.00,0.00,0.00,-0.00,
