GLENMORISTON (INVERMORISTON POST OFFICE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH417170,Long,-4.623018,Lat,57.216309,Elevation,70,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,10.18,5.11,9.81,7.81,10.78,4.44,2.54,5.1,9.73,4.77,0.72,0.39,3.56,3.94,8.1,3.46,6.78,3.92,6.18,9.96,3.81,5.17,4.41,3.02,4.07,3.84,3.41,8.86,3.57,3.22,3.97
February,,,,,,,,,,,0.56,5.58,0.58,3.09,1.04,9.34,2.66,4.12,6.3,4.83,1.42,3.98,2.01,5.91,3.27,7.63,3.6,0,6.19,8.82,6.92,3.82,1.87,3.38,3.37,4.9,2.93,3.69,2.63,2.26,3.65
March,,,,,,,,,,,2.43,0.89,2.74,1.94,5.47,2.72,1.3,1.85,8.38,3.75,2.85,1.6,0.67,4.52,1.93,4.5,2.94,2.37,4.71,,2.77,1.81,2.74,2.57,2.82,1.57,1.84,3.54,1.61,1.33,0.89
April,,,,,,,,,,,1.29,2.92,5.47,3.19,6.82,2.6,1.7,0.14,1.36,2.33,3.01,1.61,1.73,3.21,2,1.19,1.79,10.46,4.12,3.36,5.73,7.69,1.85,3.75,1.49,1.75,1.99,1.25,3.66,3.6,3.65
May,,,,,,,,,,,2.58,4.84,3.63,1.32,3.45,1.21,1.04,1.12,2.49,0.89,0.91,1.76,2.45,2.97,4.49,3.55,1.68,2.17,3.07,2.29,,0.8,2.22,4.88,4.42,2.6,3.74,1.3,4.19,1.4,1.07
June,,,,,,,,,,,2.89,3.16,0.35,1.55,0.84,3.06,1.1,1.43,4.39,1.33,1,0.48,1.49,4.65,6.06,3.09,4.36,3.16,4.04,2.43,2.6,2.78,2.36,7.39,2.51,1.32,1.71,1.74,1.98,2.95,2.33
July,,,,,,,,,,,2.26,5.09,4.07,2.15,3.55,0.98,3.08,2.44,4.1,5.45,7.95,3.84,3.04,2.16,1.47,1.66,5.72,2.88,5.59,1.31,,3.4,2.01,4.39,2.11,0.45,5.01,4.4,2.7,4.46,2.16
August,,,,,,,,,,,4.78,1.68,2.38,3.05,2.3,3.37,2.01,3.03,2.26,1.58,1.74,4.14,3.55,4.29,2.32,1.56,2.64,0.83,6.12,5.46,,4.89,5.2,3.01,2.2,0.51,6.65,3.69,4.66,2.72,5.89
September,,,,,,,,,,2.31,4.63,1.58,3.88,0.69,4.4,6.64,2.4,4.01,3.16,0.89,1.47,1.58,5.56,3.59,4,3.56,4.66,5.31,4.65,2.02,7.11,2.38,3.19,4,4.56,4.49,5.32,2.13,3.3,0.65,2.64
October,,,,,,,,,,6.48,7.33,4.26,8.1,7.42,7.75,10.64,4.29,1.68,9.85,1.85,4.77,4.1,5.75,5.97,5.28,2.96,0.45,3.02,4.13,,5.26,2.02,4.47,1.47,7.48,5.14,5.18,4.88,5.68,5.39,1.53
November,,,,,,,,,,6.93,6.38,5.52,8.24,1.84,1.06,5.69,2.85,0.65,9.34,5.71,4.76,4.3,1.83,3.81,5.41,0.13,3.52,9.16,5.8,3.93,5.23,3.52,2.67,8.71,4.99,0.6,2.98,1.9,1.11,6.97,3.53
December,,,,,,,,,,8.59,3.87,5.21,7.6,0.66,4.31,1.15,7.52,0.81,5.51,2.32,5.13,4.33,5.05,2.78,5.18,4.53,3.51,2.28,7.82,10.95,3.37,8.2,5.32,5.41,8.16,7.5,9.69,6.91,4.47,6.67,6.57
Total,,,,,,,,,,,49.18,45.84,56.85,34.71,51.77,51.84,32.49,26.38,66.87,35.7,35.73,32.11,36.69,47.8,49.51,37.82,41.65,45.56,62.42,,,46.48,38.31,51.98,48.18,34.67,50.45,44.29,39.56,41.62,37.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Mar Oct +T deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 MJJA+T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
