"NEWBURY ANDOVER ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,796,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,3.60,3.76,,
February,,,,,,,,,1.30,2.78,,
March,,,,,,,,,0.96,5.41,,
April,,,,,,,,,3.32,3.02,,
May,,,,,,,,,1.86,0.76,,
June,,,,,,,,2.17,0.79,0.99,,
July,,,,,,,,4.73,5.70,1.51,,
August,,,,,,,,5.92,1.27,3.38,,
September,,,,,,,,2.30,5.51,2.30,,
October,,,,,,,,5.20,1.95,1.30,,
November,,,,,,,,0.66,2.80,1.80,,
December,,,,,,,,1.39,2.50,5.91,,
Total,,,,,,,,,31.56,32.92,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.37,31.56,32.92,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
