CRAGG (WITHENS CLOURG RES) NO 1 OLD GUAGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7669,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.48,8.74,2.74,3.42,,,,,,,,
February,3.30,0.51,3.76,,,,,,,,,
March,0.98,3.77,3.95,,,,,,,,,
April,4.65,1.53,4.85,,,,,,,,,
May,4.37,2.17,2.13,,,,,,,,,
June,3.43,0.70,1.80,,,,,,,,,
July,7.37,1.93,4.78,,,,,,,,,
August,2.73,6.46,6.08,,,,,,,,,
September,1.96,1.94,3.70,,,,,,,,,
October,1.86,3.23,1.00,,,,,,,,,
November,2.53,2.89,4.15,,,,,,,,,
December,4.33,4.94,3.84,,,,,,,,,
Total,41.99,38.81,42.78,,,,,,,,,
Calc annual,41.99,38.81,42.78,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
