"MULROY GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6260/4,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,6.05,2.16,,,,,,,,,,
February,7.64,4.77,,,,,,,,,,
March,3.42,1.67,,,,,,,,,,
April,2.47,2.85,,,,,,,,,,
May,3.61,1.27,,,,,,,,,,
June,4.89,1.97,,,,,,,,,,
July,4.30,3.77,,,,,,,,,,
August,8.33,2.73,,,,,,,,,,
September,0.74,2.48,,,,,,,,,,
October,2.75,2.84,,,,,,,,,,
November,5.58,5.79,,,,,,,,,,
December,2.88,8.21,,,,,,,,,,
Total,52.66,40.51,,,,,,,,,,
Calc annual,52.66,40.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
