"STANSTEAD, HARGRAVE PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1243,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.50,1.48,2.72,1.43,4.03,1.56,2.18,
February,,,,,0.94,3.22,2.96,4.09,1.51,0.54,0.59,
March,,,,,1.02,1.00,0.14,2.00,2.67,0.03,2.13,
April,,,,,3.35,1.82,3.41,1.90,1.16,1.92,2.44,
May,,,,,3.99,2.35,1.27,0.77,1.92,1.62,2.85,
June,,,,,2.96,0.54,3.03,3.18,2.40,0.46,1.23,
July,,,,,3.94,4.29,2.51,2.55,2.41,2.20,2.34,
August,,,,,2.17,2.51,1.72,3.09,2.26,1.12,2.55,
September,,,,,3.41,3.03,2.17,4.94,1.13,0.53,4.20,
October,,,,,4.39,3.71,2.21,2.61,3.36,3.95,1.50,
November,,,,,3.11,1.74,4.93,2.79,2.40,5.10,3.58,
December,,,,,2.53,1.85,0.25,2.91,2.62,4.93,2.83,
Total,,,,,35.31,27.54,27.32,32.26,27.87,23.96,28.42,
Calc annual,0.00,0.00,0.00,0.00,35.31,27.54,27.32,32.26,27.87,23.96,28.42,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
