"KIRRIEMUIR (LINTRATHEN) CHECK GAUGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1342633,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.70,3.90,4.70,2.90,3.00,3.10,6.50,3.30,7.50,2.60,3.70,
February,3.10,0.80,3.80,8.90,1.40,4.80,5.80,1.70,2.20,3.75,1.50,
March,3.40,2.90,1.90,1.90,0.60,0.83,1.50,3.50,5.80,0.70,1.40,
April,1.80,0.80,2.00,3.40,1.90,3.30,2.60,1.40,1.60,0.70,2.20,
May,3.90,2.30,1.70,1.40,4.10,4.46,3.10,2.40,1.20,3.00,2.10,
June,1.60,0.50,1.40,0.70,1.60,0.38,3.20,3.30,2.95,1.70,2.10,
July,2.20,3.20,2.70,2.20,5.50,1.95,2.00,2.30,1.10,3.30,4.40,
August,3.40,4.70,2.20,5.60,3.80,3.60,3.10,5.60,6.80,4.00,6.80,
September,2.20,1.60,2.40,3.50,3.60,2.40,4.20,3.70,3.20,0.90,4.40,
October,3.70,2.60,1.50,3.50,4.30,3.50,4.90,6.30,5.20,4.15,4.10,
November,3.20,2.80,1.70,2.30,2.90,1.00,6.50,3.30,4.50,4.10,3.60,
December,3.90,2.50,2.40,3.10,5.50,2.00,0.87,2.30,3.30,6.10,5.20,
Total,36.10,28.60,28.40,39.48,38.20,31.32,44.27,39.10,45.35,35.00,41.50,
Calc annual,36.10,28.60,28.40,39.40,38.20,31.32,44.27,39.10,45.35,35.00,41.50,
Difference,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
