"KIRRIEMUIR, LINTRATHEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5576,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.47,1.04,5.49,7.30,1.87,2.88,3.06,1.33,2.25,2.79,,
February,3.18,1.96,3.81,1.71,3.91,5.98,3.41,0.92,2.94,1.18,,
March,2.47,0.99,3.18,3.13,4.53,1.61,2.39,2.31,1.08,2.24,,
April,2.56,1.61,0.09,3.06,1.34,0.98,2.05,1.16,0.98,1.22,,
May,0.97,1.97,1.66,5.96,1.90,0.83,3.17,2.87,2.86,1.48,,
June,1.44,1.80,3.91,2.28,0.77,1.12,1.56,1.38,0.53,1.39,,
July,4.42,2.35,3.25,0.89,3.16,3.95,4.78,1.41,5.56,0.58,,
August,7.87,1.68,4.26,1.10,2.81,4.40,3.65,5.70,3.52,2.35,,
September,0.92,1.10,2.80,3.51,0.89,1.24,1.51,2.04,3.63,1.40,,
October,2.38,2.37,4.11,2.23,3.30,4.45,5.77,2.96,2.76,0.94,,
November,2.95,4.12,2.35,2.85,4.59,2.36,5.03,3.05,2.21,4.86,,
December,3.70,6.84,4.63,1.25,6.47,6.78,3.89,0.96,2.21,6.15,,
Total,36.33,27.83,39.54,35.27,35.54,36.58,40.27,26.09,30.53,26.58,,
Calc annual,36.33,27.83,39.54,35.27,35.54,36.58,40.27,26.09,30.53,26.58,,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
