"TRING (BULBOURNE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,989,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.07,1.39,1.32,2.03,0.81,4.21,4.78,3.14,5.62,2.54,,
February,1.82,0.22,2.14,0.28,2.46,2.73,3.97,0.84,1.15,2.11,,
March,0.12,1.33,2.13,2.41,0.36,1.38,3.58,0.41,1.77,2.58,,
April,3.38,2.22,1.25,1.50,3.32,1.56,3.29,0.03,2.74,2.22,,
May,2.46,4.18,1.75,0.62,1.18,0.64,3.70,2.21,1.56,1.30,,
June,1.25,0.63,1.31,1.00,3.29,4.26,2.55,0.48,2.19,2.52,,
July,4.46,3.43,1.29,1.04,1.42,4.55,1.42,1.80,3.10,2.36,,
August,3.30,2.54,0.64,2.12,1.46,0.28,1.78,2.60,3.01,0.07,,
September,2.10,2.07,2.13,1.37,3.84,3.68,2.56,1.66,0.75,0.62,,
October,0.58,4.03,1.59,1.54,3.23,1.78,3.21,3.03,3.45,3.22,,
November,2.58,1.14,1.25,1.69,3.68,3.15,1.57,3.26,4.37,7.92,,
December,0.79,0.45,0.37,4.20,2.89,2.34,3.45,3.69,1.91,1.63,,
Total,23.91,23.63,17.17,19.80,27.94,30.56,35.86,23.15,31.62,29.09,,
Calc annual,23.91,23.63,17.17,19.80,27.94,30.56,35.86,23.15,31.62,29.09,,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,,
