STAINES-RESERVOIRS-WEST-SIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ046730,Long,-0.49623491,Lat,51.446339,Elevation,53,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,1.87,2.62,2.16,3.44,0.98,3.15,1.13,2.11,2.03,1.35,0.81,4.37,4.18,2.28,4.63,2.48,2.39,2.62,4.29,1.45,1.65,1.64,1.52,3.84,1.03,0.69,3.12,2.03,0.7,1.02,2.18,3.68,1.89,2.4,2.28,2.03
February,,,,,,3.67,2.26,3.56,1.47,0.52,0.56,1.5,0.07,2.78,0.09,2.47,1.62,4.4,0.34,0.87,1.76,2,0.63,1.11,0.71,1.57,2.41,1.36,1.04,0.73,3.56,5.63,0.77,1.39,2.07,1.3,0.26,2.94,2.43,0.13,1.98
March,,,,,,0.69,0.25,2.43,1.46,0.07,0.92,0.34,1.25,2.49,2.18,0.31,1.05,3.12,0.16,0.98,3.16,3.68,1.56,0.39,0.12,0.44,1.06,4.74,0.57,1.02,0.79,3.62,2.74,0.41,2.26,0.96,0.59,0.98,1.24,1.85,1.22
April,,,,,,1.98,2.6,1.66,1.74,0.9,1.31,3.37,2.05,0.71,1.53,2.87,1.69,2.29,0.08,2.08,2.11,1.65,1.03,0.77,1.2,1.13,2.28,1.54,1.53,1.44,2.77,2.47,1.59,2.43,0.35,0.31,1.31,0.23,1.16,2.1,0.51
May,,,,,,2.15,2.48,1.07,1.92,1.5,2.33,2.6,4.11,2.19,0.59,1.2,0.49,2.69,1.62,1.49,1.37,1.66,2.32,2.6,0.37,1.99,3.43,1.51,3.34,1.82,1.52,2.37,2.55,1.57,3,4,0.33,1.12,2.47,0.74,2
June,,,,,,0.02,2.74,2.99,2.33,0.84,2.39,2.2,0.7,1.43,0.74,4.11,3.58,2.02,0.37,1.26,0.72,1.57,0.28,1.12,1.42,2.06,2.42,2.77,2.96,0.35,0.93,1,1.45,1.5,3.7,2.34,1.67,1.1,4.01,0.4,2
July,,,,,,3.62,1.54,2.52,1.71,1.37,1.72,3.02,2.01,0.89,3.71,1.32,3.16,0.8,0.83,3,2.27,3.72,1.34,2.67,1.63,4.21,2.09,1.9,0.81,0.66,3.95,1.23,0.53,3.49,2.48,0.27,7.01,3.96,2.4,2.97,3.64
August,,,,,,3,0.94,3.01,1.89,1.6,3.1,4.3,1.11,0.37,2.46,2.1,0.56,1.49,3.23,2.24,0.05,5.36,2.62,1.25,2.86,1.4,4.37,0.35,3.23,1.6,2.95,3.22,3.39,1.61,3.19,0.88,4.32,5.04,2.82,1.96,2.74
September,,,,,,2.92,2.11,5.11,0.88,0.2,2.56,1.9,2.14,2.31,1.55,3.23,2.54,2.03,1.35,0.87,1.33,0.36,0.71,1.91,1.83,2.14,2.95,1.05,1.49,1.49,2.51,2.74,3.21,1.9,2.24,1.66,1.95,2.54,3.41,0.1,2.93
October,,,,,,3.32,2.07,1.59,3.7,3.08,0.88,0.69,4.34,1.64,1.45,2.59,1.82,2.73,2.27,4.47,2.58,0.78,2.78,2.65,2.86,3.02,0.88,0.08,1.97,5.61,0.36,0.98,3,2.95,2.4,3.58,3.36,2.03,2.24,2.37,6.51
November,,,,,,1.65,4.95,3,1.82,5.38,4.08,2.26,1.29,0.97,1.91,4.42,2.82,1.33,2.83,4.12,6.53,2.54,1.98,1.28,3.63,0.21,4.82,1.04,1.7,2.25,4.66,6,2.92,1.3,4.37,1.35,0.37,2.19,2.03,2.44,3.52
December,,,,,,2.74,0.32,3.23,2.31,5.32,1.93,0.58,0.39,0.41,4.71,2.39,1.6,3.44,2.77,1.07,0.94,1.5,2.51,1.25,1.04,2.9,2.13,2.46,2.87,1.49,1.74,1.84,2.61,0.73,2.2,2.09,3.01,1.67,3.64,3.44,2.46
Total,,,,,,27.63,24.88,32.33,24.67,21.76,24.93,23.89,21.57,18.22,22.27,27.82,25.3,30.52,18.13,27.08,25.3,27.21,20.38,21.29,19.12,22.72,30.48,20.32,25.35,19.49,26.43,34.22,26.79,19.98,29.28,20.92,27.86,25.69,30.25,20.78,31.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and looks to be close to the pump house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There is a pencil note on the 1920s record for the Pumping Station suggesting that the 1920s readings from that site  might actually be for the gauge on the West Side of the reservoir. Readings left in the Pumping Station record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There are 3 gauges at this location and there are a large number of duplicated readings where that gauges overlap. The duplicated readings are randomly spread over the years and  29% to 38% of the monthly readings are within 0.04 inches of each other. 4 monthly readings are duplicated over all 3 gauges. Whilst the duplications might be suspicious, the randomness of their occurrence and the closeness of the readings across all gauges suggests the readings are generally legitimate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
