LITTLE BERKHAMPSTEAD SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,945,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.00,1.63,2.24,
February,,,,,,,,,1.67,0.40,0.68,
March,,,,,,,,,1.32,0.07,1.69,
April,,,,,,,,,1.46,1.42,2.66,
May,,,,,,,,,1.44,1.92,2.22,
June,,,,,,,,,2.54,0.61,1.06,
July,,,,,,,,,1.88,2.44,2.54,
August,,,,,,,,,2.50,0.75,2.70,
September,,,,,,,,,1.06,0.65,3.09,
October,,,,,,,,,3.86,3.36,1.12,
November,,,,,,,,,2.84,6.63,3.11,
December,,,,,,,,,1.87,5.30,3.40,
Total,,,,,,,,,25.44,25.18,26.51,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.44,25.18,26.51,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
