TILLINGTON-RIVER-HOUSE (5 inch gauge),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU938228,Long,-0.664714,Lat,50.996959,Elevation,230,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,459/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,1.09,1.69,0.84,3.58,1.4,3.49,5.58,0.5,4.71,1.52,1.14,4.18,5.77,3.71,3.4,4.13,2.04,3.02,4.54,5.17,2.23,5.62,1.03,5.12,3.02,4.17,2.48,2.4,0.77,6,8.05,3.63,,
February,,,,,,,,1.48,1.18,0.4,5.04,1.75,3.13,1.31,6.13,6.87,5.28,1.1,1.5,2.58,0.33,0.22,3.38,5.45,0.61,4.65,2.41,5.18,2.14,0.68,1.13,1.94,0.5,3.56,0.01,4.45,3.14,5.23,0.89,,
March,,,,,,,,0.82,3.79,4.52,1.65,2.41,4.59,3.46,5.35,0.44,4.01,2.05,1.36,3.92,2.02,1.22,2.15,2.2,1.65,0.28,0.21,3.98,1.95,0.06,1.2,0.89,1.78,3.27,2.77,0.7,1.88,4.73,0.29,,
April,,,,,,,,4.09,2.49,1.38,2.45,1.37,0.05,2.94,1.54,1.48,0.85,2.17,2.59,2.34,3.22,0.7,3.94,3.22,3.17,3.46,3.31,1.97,1.61,0.6,2.59,2.9,2.57,0.88,2.18,3.56,2.08,2.75,0.07,,
May,,,,,,,,2.79,2,2.13,1.83,1.44,1.34,2.73,2.5,3.4,2.17,1.39,1.51,0.57,0.82,1.73,0.61,2.86,4.33,5.11,2.73,1.87,1.72,2.3,1.51,2.58,4.31,1.99,0.74,0.89,0.44,2.4,1.95,,
June,,,,,,,,1.67,1.99,2.93,2.38,2.22,3.44,0.61,0.58,1.17,2.21,2.59,1.18,0.67,1.51,0.04,1.17,0.3,2.4,0,2.31,3.09,1.76,1.79,0.47,1.62,1.64,1.27,1,3.31,3.25,1.1,0.66,,
July,,,,,,,,1.46,2.28,2.22,2.84,0.71,2.07,3.44,2.05,4.02,0.76,3.12,3.98,1.77,4.92,0.07,3.77,0.95,3.1,3.5,1.58,2.81,1.53,1.62,1.87,3.48,3.7,2.06,1.3,0.52,3.72,0.94,2.04,,
August,,,,,,,,1.63,4.5,2.28,2.84,1.88,6.14,2.06,1.67,2.02,3.1,6.02,1.21,2.73,1.5,1.92,2.65,1.89,2.64,4.05,1.68,3.36,3.51,1.99,2.43,4.32,0.77,0.55,2.57,3.19,0.55,1.23,1.57,,
September,,,,,,,,0.61,2.15,3.51,0.17,1.11,4.12,2.8,1.38,2.14,2.2,1.45,5.41,1.15,2.39,0.62,1.55,2.01,4.71,2.5,0.6,5.64,1.27,0.42,2.33,1.96,2.47,3.42,2.35,4.86,3.01,2.14,2.5,,
October,,,,,,,,7.58,2.46,7.17,3.94,5.64,3.54,5.37,2.46,3.91,6.11,3.76,1.28,0.44,2.8,0.53,1.03,6.69,4.24,3.96,2.29,2.27,7.17,3.76,1.51,0.51,6.32,1.88,1.69,4.33,1.28,3.56,,,
November,,,,,,,,3.1,1.01,0.63,4.09,5.5,2.02,3.26,4.27,3.23,5.77,1.09,2.75,1.85,1.48,1.74,2.42,1.61,2.29,3.6,8.41,3.81,3.05,7.65,5.41,4.37,1.41,0.71,3.89,8.69,5.39,2.77,,,
December,,,,,,,,3.48,4.07,4.85,5.78,10.33,4.45,1.77,10.58,8.99,4.18,1.43,2.87,4.95,3.42,2.05,5.08,3.43,7.13,3.66,0.31,4.78,3.27,8.26,2.28,0.56,0.74,0.87,8.63,5.1,3.29,4.41,,,
Total,,,,,,,,29.8,29.61,32.86,36.59,35.76,38.38,35.33,39.01,42.38,38.16,27.31,29.82,28.74,28.12,14.24,31.88,32.65,39.29,39.31,31.01,40.99,34.6,30.16,27.85,28.15,30.38,22.94,29.53,40.37,34.03,39.31,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912 Total IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Total IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 Oct-Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow estimates kept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
