NEWCASTLE & GATESHEAD WW COLT CRAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY929784,Long,-2.112803,Lat,55.099967,Elevation,654,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,1.37,1.8,4.08,4.04,1.78,1.36,0.56,3.14,3.89,2,1.93,3.83,1.09,4.63,1.43,0.95,4.03,1.69,2,0.72,3.34,1.27,1.67,3.33,3.28,3.38,3.17,3.85,3.24,1.33,3.21,2.96,3.39,3.11,1.08,2.29,3.71,2.35,2.88,0.58,2.17,6.61,0.81,4.42,3.63,2.5,3.38,5.14,6.69,3.22,2.12,3,1.36,1.08,2.05,1.06,5.45,3.8
December,,,,1.87,1.75,1.18,1.41,2.67,1.41,3.19,1.73,3.05,2.5,1.22,5.51,4.24,2.95,1.54,2.38,3.5,4.13,2.94,3.43,2.02,2.67,3.65,0.36,3.25,2.37,4.34,1.94,1.61,1.9,0.93,3.84,1.58,2.03,4.49,4.14,1.43,2.43,0.78,2.37,1.38,2.11,1.42,2.04,3.2,2.2,4.56,2,2.03,3.39,1.75,2.9,3.88,2.22,1.92,3.78,4.39,3.23
Total,,,,33.28,20.93,23.61,30.79,28.48,24.4,28.04,25.55,28.97,30.8,26.03,28.79,21.93,34.76,26.23,25.87,29.11,29.83,26.59,28.29,26.72,33.72,31.62,32.97,39.28,32.72,26.29,33.94,32.92,29.77,26.28,32.32,28.77,33.17,32.73,28.98,32.96,21.89,29.25,24.18,29.32,34.6,27.59,29.78,32.8,36.35,27.38,36.08,33.08,28.84,26.38,38.66,24.64,31.33,29.97,35.43,25.95,34.86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_23_pt1-page-074.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_21_pt1-page-193.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_24_pt1-page-164.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_20_pt1-page-191.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_23_pt1-page-097.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_22_pt1-page-219.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
