KNAPHILL-ULUNDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU958583,Long,-0.62606,Lat,51.3162,Elevation,180,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,1.79,0.93,1.95,1.29,3.74,2.91,0.63,4.29,0.92,1.52,3.59,4.09,2.5,2.48,3.45,1.57,2.5,1.99,4.72,1.72,3.15,1.33,3.32,,,,2.05,0.78,5.46,5.13,2.97,5.28,2.73,2.79,2.91,5.45,1.65,1.7,,,,,
February,,,,,,,,,1.04,0.52,3.23,1.33,1.81,1,3.31,4.29,4.31,0.87,1.03,2.31,0.29,0.29,2.24,3.96,0.33,3.57,1.91,4.1,1.73,0.52,0.77,,,,0.17,3.19,2.22,4.32,0.7,1.4,2.18,2.46,0.74,1.39,0.72,1.8,,,,,
March,,,,,,,,,2.93,3.51,1.08,1.69,2.85,2.9,4.44,0.91,4.7,1.79,0.92,3.95,1.66,1.32,1.8,2.84,1.07,0.64,0.32,3.31,2.02,0,1.39,,,,2.83,0.28,1.59,4.21,0.24,1.38,3.47,3.77,1.73,0.48,0.15,0.49,,,,,
April,,,,,,,,,2.71,1.88,1.45,1.71,0.03,2.28,1.25,1.08,1.08,1.81,2.85,2.15,3.91,0.75,3.1,2.33,3.63,2.24,3.26,1.76,2.01,0.6,1.6,,,,2.13,3.54,1.89,2.31,0.18,2.56,1.92,1.5,1.19,1.3,1.02,1.32,,,,,
May,,,,,,,,,1.78,1.75,1.86,1.33,1.33,1.64,0.99,3.79,1.82,1.49,1.95,0.16,0.89,1.54,0.79,2.65,2.94,1.63,1.53,1.53,2.2,1.98,2.23,,,,0.7,1.33,0.65,2.36,1.47,1.47,1.45,2.3,3.18,2.8,0.97,1.27,,,,,
June,,,,,,,,1.65,1.22,3.6,2.85,2.17,3.13,0.52,1.35,1.9,1.62,2.85,1.26,1.19,1.41,0.14,1.19,0.6,2.72,0,3.05,2.87,2.08,1.28,1.18,,,1.11,1.28,3.03,3.46,2.08,0.66,1.52,0.96,2.12,0.57,1.48,2.01,2.59,,,,,
July,,,,,,,,1.38,1.37,2.77,2.4,1,1.49,1.23,1.88,4.57,0.98,4.55,5.72,2.61,5.43,0.14,3.51,1.55,4.08,3.12,2.01,1.78,2.11,1.08,2.07,,,1.65,3.05,1.65,3.56,0.62,1,2.79,2.76,3.19,1.56,1.56,1.66,4.22,,,,,
August,,,,,,,,2.5,2.99,2.04,2.26,0.76,4.29,1.72,1.53,2.25,4.08,5.36,1.04,2.35,1.57,0.71,2.88,1.52,2.66,4.33,1.42,3.16,1.7,1.61,2.57,,,0.64,2.32,3.29,1.78,1.05,1.92,1.78,0.12,6.4,2.79,1.53,2.02,1.06,,,,,
September,,,,,,,,0.6,1.48,2.74,0.66,1.08,3.09,2.18,0.84,2.48,1.67,1.47,5.53,1.71,2.37,1.23,1.74,1.59,3.56,2.69,0.95,4.71,1.29,0.24,2.59,,,2.57,1.47,3.4,2.43,2.13,1.72,1.02,1.59,0.21,1.24,1.59,1.93,,,,,,
October,,,,,,,,4.65,2.54,4.3,3.53,2.92,2.68,4.08,1.96,3.23,4.4,3.89,1.58,0.76,2.25,0.62,0.93,6.22,3.65,2.93,2.41,1.29,4.52,2.69,1,,,2.23,1.81,3.7,2.22,3.58,2.87,5.32,3.48,1.53,3.1,2.78,3.29,,,,,,
November,,,,,,,,2.22,0.81,0.62,3.08,4.1,1.87,2.34,3.33,2.36,4.84,0.85,2.73,1.79,1.06,1.76,0.67,1.15,2.76,1.39,4.98,3.45,1.72,6.35,3.25,,,0.93,1.95,5.27,3.03,1.61,3.66,5.64,7.57,3.23,1.97,1.41,4,,,,,,
December,,,,,,,,3.21,2.56,2.75,4.5,6.62,3.07,1.44,8.2,6.2,2.88,1.14,2.42,4.94,2.21,1.02,3.6,2.15,3.79,3.05,0.31,4.39,2.59,5.91,1.96,,,0.58,6.54,2.88,2.92,4.7,3.64,1.2,1.54,1.93,3.45,1.46,1.82,,,,,,
Total,,,,,,,,,23.22,27.41,28.85,26,29.38,24.24,29.71,37.35,33.3,27.59,30.62,28.01,25.55,12,25.9,28.13,33.69,27.58,26.87,34.07,27.12,23.59,23.93,,,,26.3,32.34,31.21,34.1,21.03,31.36,29.77,31.43,24.43,23.23,21.24,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 Nov Observer adheres to 0.67 Value has question mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932 Not printed Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-1932 Reject owing to leaking gauge ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note says 'An overlap 1920-1930 with Sandpit Hall No 234 showed a difference of 1% only' so appears OK before 1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Figures prior to May 11 when gauge was repaired were amended to those from Sandpit Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 Jan Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
