STRONE BRIDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN454105,Long,-4.497557,Lat,56.261753,Elevation,380,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,6.06,13.5,3.38,7.35,7.02,12.4,13.9,9.3,10.6,7.5,8.2,16.2,10.9,21.1,2.9,13.1,7.8,14.4,10,13.4,4,8.2,13.3,13.9,5.9,1.8,1.6,7.1,10.6,9.3,3.8,11.3,11.7,10.9,8.5,6.3,7.4,5.5,4.5,6.5,4.2,5.1,11.5,9.6,3.1,4.9
February,,,,,,14.4,8.9,1.5,12.73,0.74,11.17,2.35,8.2,10.7,1.9,7.5,8.2,4.8,10.1,3.2,0.7,6.8,0.1,6.7,1.9,10.4,5,7.5,8,10.5,3.2,7.3,2.8,8.6,3.3,13.1,5.5,0.7,9.2,10.8,8.5,4.6,2.4,3.9,6.4,3.2,1.6,6.8,3.3,3.5,7.8
March,,,,,,4.23,2.4,3.24,2.53,5,8.9,12.9,3.2,4.5,0.8,3.2,7.6,6.1,11.8,1.45,4.9,1.6,3.7,4.8,4.2,3.2,5.8,2.5,8.4,5.9,6,2.5,5,4.4,1.3,6.6,4.2,5.3,8.3,3.7,5.8,5.1,7.8,2.8,6,2.4,3.6,7.6,2.5,5.6,3.1
April,,,,,,5.58,5.47,1.95,1.2,4.43,3.3,1.76,4.45,6.5,4.7,7.7,3.8,5.4,4.4,1.9,2.4,3.5,7.7,4.1,6.2,4.7,2.1,3.7,1.5,3.4,4.1,3.4,4.9,7.1,4.5,3.1,2.1,13.5,6.3,8.4,5.6,5.6,3.7,4.4,2.6,3.9,3.2,3,2.5,4.9,8.6
May,,,,,,1.33,5.7,4.08,3.5,2.34,8.97,5.63,6.9,2.4,6.1,9.5,4.7,3.5,1.7,6.6,3.9,6.1,4,2.9,4.4,0.6,2.4,2.7,4.3,1.7,2.5,2.8,5.9,5,5.2,6.3,1.8,6,2.5,3.5,2.7,2.5,2.8,4.6,5.9,4,4.4,3.1,5.3,2,4.1
June,,,,,,1.93,2.67,3.47,2.85,3.45,2.7,0.6,2.8,2,3.2,1.2,5.7,6.2,6.4,3.85,3.6,7.4,3.4,2.5,2.7,6.3,2.6,4.4,8.5,3.4,1,1.1,2.4,6.5,5.1,6.3,6.1,5.2,6,2.1,2.6,3,4.2,2.7,3.7,3.4,4.7,2.2,3.7,3.5,2.9
July,,,,,,3.68,3.8,1.67,3.63,1.9,4.82,5.3,4.9,6.2,6.6,2.6,3.5,5.4,4.9,4.1,3.4,4.9,5.5,4.3,4.2,1.9,7.2,6.1,4.9,8.5,3.8,3.3,6.7,3.5,4.2,5.2,4.9,6.4,5.7,2.9,8.9,3.8,3.8,5.8,3.5,1.3,6.5,4.4,4.1,6.9,5.6
August,,,,,5.03,2.8,4.23,8.82,4.8,4.95,5.8,8,3.7,8.5,4.5,5.9,6.8,6.6,8,7.2,7.7,2.4,3.1,4.6,6.4,3.4,4,4.7,3.1,2.3,3.6,5.1,8.4,10.3,4.6,2.4,5.5,0,9.8,6.1,9.1,7.2,5.7,5.1,6.2,1.4,7.5,6.1,6.2,3.1,4.5
September,,,,,2.56,2.45,1.7,5.2,7.72,6.1,3.15,3.6,4.4,10.4,8.3,3.9,4.8,6.6,5.1,2.6,6.6,2.2,4.2,2,10,9.8,5.1,5.3,5.9,3.5,5.5,2.8,9.6,6.1,5.9,9.1,9.3,7.7,10.1,2.8,14.8,5.4,3.4,8.5,9.6,5.4,7.8,4.4,6.5,1.7,3.6
October,,,,,2.7,6.4,11.7,11.95,9.92,1.44,6,6.83,2.9,11,5.2,7.5,9,8.7,12.15,9.5,12.2,5.5,9.2,5.4,12.7,13.4,8.8,3.8,14.4,5.8,10.8,7.4,9.4,15.8,7.8,8.1,1.3,4.2,10.8,11.5,7.8,1.8,8.3,7.1,12.3,6.8,4.9,6.6,6.5,8.6,6.2
November,,,,,9.78,3,8.97,13.07,9.53,7.1,9.9,5.2,6.2,5.9,6.2,1.7,11.9,7.1,10.35,10.3,9.8,15.1,7.5,4.2,2.1,7.6,4.3,1.3,14.4,11.8,11.2,9.5,1.7,4.7,11,0.6,10.9,10.8,5.5,7.9,5,12.9,2.8,12.2,14.9,4.7,3.6,3,1.9,7.9,10.2
December,,,,,12.1,9.3,8.5,3.73,8.03,14.27,8,13.1,8.3,6.2,13.6,6.1,5,2.8,9.3,19.1,8.9,8.2,13.9,1.6,16,4.7,11.9,3.5,8.5,4.3,9.9,5.5,14.5,5.1,10.4,8.4,8.9,3.3,13.5,14.4,4.3,11.4,7,8.5,14.7,13.3,11.6,10,9.7,13.2,8.9
Total,,,,,,61.16,77.54,62.06,73.79,58.74,85.11,79.17,65.25,84.9,68.6,65,87.2,74.1,105.3,72.7,77.2,71.5,76.7,53.1,84.2,70,67.4,58.8,95.8,67,63.4,52.3,78.4,87.7,72.6,73,71.8,74.8,98.6,82.6,81.4,70.7,57.4,70.1,92.3,54,64.5,68.7,61.8,64,70.4
