"KIRKBY MALZEARD HAWSETT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3379,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.49,6.99,4.43,2.72,3.05,5.14,5.44,3.56,8.54,1.40,6.26,
February,3.41,0.29,4.18,6.13,0.84,5.50,3.37,2.07,4.58,1.05,1.34,
March,4.06,2.97,3.08,1.73,1.70,0.96,1.45,2.58,4.19,0.38,2.80,
April,6.19,1.04,3.54,3.00,2.57,4.35,1.74,2.76,0.66,1.70,3.77,
May,4.09,2.06,1.06,3.35,6.33,4.92,2.48,1.85,2.76,1.99,1.37,
June,1.60,0.52,2.01,1.09,2.49,0.13,4.00,3.31,4.61,1.11,1.95,
July,6.41,2.23,6.07,3.15,5.33,1.74,3.34,5.23,1.09,2.96,6.15,
August,1.81,5.54,3.84,4.62,3.24,3.18,3.34,9.03,4.50,3.20,3.49,
September,1.12,1.75,4.38,3.71,4.72,2.76,3.33,5.62,0.50,1.18,6.79,
October,3.60,1.96,1.29,4.41,5.01,4.23,3.66,5.29,5.94,4.26,3.94,
November,2.78,2.56,1.36,6.22,3.54,1.81,8.00,3.70,5.63,5.56,5.48,
December,4.17,6.26,4.76,3.68,5.06,4.80,0.97,3.47,2.56,9.28,3.58,
Total,44.73,34.17,40.00,43.81,43.88,39.52,41.12,48.47,45.56,34.07,46.92,
Calc annual,44.73,34.17,40.00,43.81,43.88,39.52,41.12,48.47,45.56,34.07,46.92,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
