"SIBFORD FERRIS, WOOLMAN COTTAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1030,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.80,2.25,3.16,1.75,3.42,1.30,3.86,2.85,3.55,1.56,4.16,
February,0.53,0.29,2.84,5.17,0.53,3.84,2.36,3.31,1.96,0.75,0.57,
March,2.63,1.17,2.20,2.16,1.07,0.85,0.71,2.60,2.39,0.04,1.75,
April,5.90,1.05,3.24,2.58,3.30,1.99,3.58,1.63,1.32,0.97,2.66,
May,1.78,1.85,0.63,1.66,7.01,3.22,2.94,1.11,0.71,1.73,2.06,
June,3.27,0.92,0.94,0.42,1.88,0.12,3.05,3.78,2.38,1.80,1.24,
July,4.16,0.39,4.60,2.35,3.76,3.98,2.67,2.53,2.38,1.62,3.96,
August,1.34,2.65,4.49,2.14,2.82,1.75,1.06,3.86,1.81,1.29,2.62,
September,2.30,1.39,2.49,2.55,3.71,4.44,1.34,6.12,0.86,0.55,3.18,
October,2.35,1.09,0.66,5.38,4.30,3.27,2.34,1.65,4.66,3.95,1.45,
November,0.81,1.84,1.77,1.73,2.59,1.82,5.44,3.10,3.80,7.48,3.47,
December,2.55,1.71,3.98,3.27,3.81,2.17,0.55,2.73,2.26,6.54,3.37,
Total,30.42,16.60,31.00,31.16,38.20,28.75,29.90,35.27,28.08,28.28,30.49,
Calc annual,30.42,16.60,31.00,31.16,38.20,28.75,29.90,35.27,28.08,28.28,30.49,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
