PEVENSEY-BAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ661043,Long,0.356427,Lat,50.814434,Elevation,17,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,534/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,2.63,3.01,1.14,2.15,3.23,2.99,2.53,,,,,,,,,,4.72,3.62,,,,,,,,,,,,,,,1.02,1.34,4.39,5.08,1.64,3.67,4,2.81
February,,0.87,1.99,3.48,0.52,3.48,2.74,2.59,,,,,,,,,1.98,4.15,0.98,,,,,,,,,,,,,,,1.27,2.5,1.3,0.27,4.45,2.65,0,2.48
March,,1.11,1.3,2.01,1.69,0.58,0.31,3.19,,,,,,,,,0.95,3.5,0.39,,,,,,,,,,,,,,,0.25,3.6,0.91,0.39,1.6,1.31,1.69,2.69
April,,1.23,2.85,2.04,2.51,2.22,3.22,1.61,,,,,,,,,1.87,2.84,0.18,,,,,,,,,,,,,,,1.71,0.45,0.28,1.12,0.15,0.97,2.5,1.36
May,,0.97,0.43,3.13,2.81,2.35,1.94,0.76,,,,,,,,,0.26,1.97,2.62,,,,,,,,,,,,,,,1.25,1.6,3.82,0.24,0.77,2.1,0.73,2.45
June,,0.06,1.17,0.62,1.37,0.11,2.51,3.78,,,,,,,,,2.75,1.37,0.99,,,,,,,,,,,,,,,1.72,2.07,2.62,2.07,0.51,3.51,0.72,1.62
July,,0.36,1.88,2.89,2.33,3.99,2.04,2.54,,,,,,,,,4.47,0.94,2,,,,,,,,,,,,,,,2.91,3.4,1.54,3.37,4.17,2.89,1.57,1.92
August,,1.1,2.15,1.91,3.29,1.31,1.7,4.47,,,,,,,,,0.59,1.54,1.39,,,,,,,,,,,,,,,2.18,3.65,2.02,4.11,1.86,3.93,0.89,4.63
September,,0.45,2.37,2.77,2.54,2.68,0.49,4.41,,,,,,,,,2.32,1.98,2.93,,,,,,,,,,,,,,,3.27,3.49,1.91,3.37,3.64,3.61,0.13,2.42
October,,0.64,0.8,5.94,4.37,3.65,2.85,1.24,,,,,,,,,0.72,3.08,2.95,,,,,,,,,,,,,,,2.71,2.68,4.33,1.35,1.69,3.26,4.75,7.67
November,,1.6,2.04,2.41,2.85,2.64,6.98,3.18,,,,,,,,,3.78,1.64,3.68,,,,,,,,,,,,,,,2.29,5.89,1.26,0.95,2.69,1.82,5.09,8.09
December,,2.22,2.84,3.06,4.12,4.3,0.68,4.35,,,,,,,,,2.16,3.75,1.98,,,,,,,,,,,,,,,0.76,2.17,3.92,4.18,1.52,4.26,7.55,4.96
Total,,13.24,22.83,31.4,30.55,30.54,28.45,34.65,,,,,,,,,,31.48,23.71,,,,,,,,,,,,,,,21.34,32.84,28.3,26.5,24.69,33.98,29.62,43.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It is possible that the 3 decades shown on this file are from the same gauge, but there is insufficient evidence to confirm this. However, they were probably within a short distance of each other and Beach House (approx 35m N of this NGR).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
