APPLETON-RES-OLD-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ602845,Long,-2.5994299,Lat,53.355873,Elevation,120,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2734/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,1.98,1.8,3.15,3.77,2.19,2.38,2.45,2.27,1.36,4.14,1.33,2.03,1.56,3.71,1.2,4.41,3.67,1.53,4.07,2.09,2.27,1.88,3.2,3.65,3.34,3.45,2.03,3.26,1.71,2.86,4.02,6.99,2.45,4.59,4.04,2.89,1.74,2.2,,,,,,
February,,,,,,,,3.09,1.84,0.96,4.29,1.46,1.7,2.19,3.57,1.47,2.63,1.53,2.67,1.1,2.22,2.41,1.03,1.07,1.77,2.79,3.63,1.37,3.01,1.06,2.54,0.89,3.54,4.77,0.83,5.24,4.65,2,3.5,1.09,0.27,3,0.12,2.96,0.28,,,,,,
March,,,,,,,,3.02,0.71,1.87,1.2,1.91,1.41,3.41,1.66,3.06,2.66,2.3,2.54,2.6,0.72,1.16,4.3,3.19,3.22,1.62,1.82,1.76,1.17,5.54,3.09,2.11,2.43,1.54,1.21,1.15,1.25,2.85,1.94,0.84,2.97,0.24,1.97,2.26,1.83,,,,,,
April,,,,,,,,2.46,1.48,2.58,1.45,1.75,2.36,1.37,1.44,2.16,1.55,1.48,3.51,2.65,2.93,2.01,0.28,4.16,1.23,1.39,2.14,1.69,1.46,1.37,4.08,1.3,2.48,2.44,2.02,1.57,1.02,3.27,0.92,0.8,2.6,2.63,2.95,1.12,1.9,,,,,,
May,,,,,,,,2.05,3.21,2.35,1.64,1.14,3.49,4.14,1.94,0.86,2.44,3.27,3.25,1.57,2.4,0.64,2.1,2.26,1.77,1.56,2.33,3.19,3.66,1.53,4.73,2.51,1.08,3.84,3.75,3.41,4.36,1.58,1.47,1.98,1.61,2.44,5.09,1.53,1.85,,,,,,
June,,,,,,,,3.5,2.98,1.66,3.47,1.58,1.45,1.84,1.56,2.46,2.03,5.23,2.08,2.41,2.67,2.27,3,2.11,1.74,1.34,2.37,2.61,1.65,1.85,3.66,0.54,1.91,0.6,4.32,0.18,1.93,4.74,5.17,1.41,1.32,5.25,0.66,2.26,1.77,,,,,,
July,,,,,,,,1.45,0.61,2.29,2.4,2.84,1.78,4.01,1.92,2.35,1.53,3.51,4.56,3.89,4.63,0.56,3.07,0.93,4.67,3.79,1.68,1.54,4.09,1.46,6.48,1,4.16,2.87,4.49,2.77,3.1,2.82,2.19,2.45,5.62,2.9,3.57,2.16,2.02,,,,,,
August,,,,,,,,3.43,4.81,1.26,5.62,2.45,3.23,3.78,4.24,3.82,2.86,3.92,3.26,4.02,4.79,3.63,7.57,2.47,2.84,3.8,2.15,6.53,2.76,3.96,2.03,4,3.55,3.72,6.54,4.12,3.44,5.74,3.23,3.58,5.67,7.12,1.93,1.74,3.18,,,,,,
September,,,,,,,,4.26,0.83,3.93,0.97,0.99,1.19,4.39,2.02,1.83,2.33,0.86,3.56,2.82,0.46,5.16,2.17,1.43,2.57,0.8,3.29,2.03,7.26,2.38,2.48,1.39,2.8,4.4,3.72,3.58,3.36,5.99,1.42,1.7,3.26,3.52,2.97,0.89,2.33,,,,,,
October,,,,,,,,1.81,3.31,3.73,3.29,3.36,3.51,5.44,1.47,2.84,4.36,3.23,2.05,5.41,2.38,3.11,3.28,2.74,1.7,1.8,3.83,5.57,2.52,2.4,1.67,2.45,0.78,3.99,4.32,4.42,4.98,2.87,3.9,5.35,4.79,1.75,6.42,4.05,3.94,,,,,,
