"LITHERLAND (HATTON HILL PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2806,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.62,2.53,3.65,4.15,2.02,3.70,2.07,6.40,2.24,1.20,,
February,3.36,3.41,2.01,1.17,2.08,4.42,0.83,1.77,1.00,4.03,,
March,3.01,2.45,0.57,0.77,0.87,0.98,4.71,0.96,2.09,1.21,,
April,1.94,1.31,1.45,2.77,1.84,0.97,2.62,1.33,2.24,2.53,,
May,1.94,2.98,2.34,2.27,3.43,1.92,4.04,1.47,2.55,0.87,,
June,0.50,0.24,2.42,1.59,2.37,3.48,2.08,3.45,0.67,1.24,,
July,1.85,2.92,5.89,2.80,2.43,3.64,3.02,2.50,1.33,2.15,,
August,3.91,4.59,3.49,2.91,1.35,4.69,0.36,3.27,2.19,6.32,,
September,1.02,2.24,3.36,5.36,1.52,4.98,3.11,2.07,0.88,4.03,,
October,3.76,3.20,4.14,4.37,4.04,0.64,0.40,2.02,3.90,2.70,,
November,2.22,0.86,1.96,5.96,0.18,4.35,3.60,1.89,4.36,4.32,,
December,0.61,3.01,1.66,2.60,2.52,3.25,2.13,2.60,4.39,3.31,,
Total,25.74,29.74,32.94,36.72,24.65,37.02,28.97,29.73,27.84,33.91,,
Calc annual,25.74,29.74,32.94,36.72,24.65,37.02,28.97,29.73,27.84,33.91,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
