"LISBURN PROSPECT HILL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6210,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,1.06,2.29,3.02,2.03,,
February,,,,,,,2.50,2.85,1.62,1.85,,
March,,,,,,,1.45,1.93,1.26,2.01,,
April,,,,,,,1.22,4.76,0.88,3.74,,
May,,,,,,,0.88,2.17,3.74,3.48,,
June,,,,,,,,1.65,3.21,4.65,,
July,,,,,,,,4.05,0.54,5.43,,
August,,,,,,,,4.75,3.50,4.59,,
September,,,,,,,,1.95,2.73,4.70,,
October,,,,,,,4.66,2.72,2.43,1.13,,
November,,,,,,,3.44,3.30,1.06,1.02,,
December,,,,,,,8.30,3.50,2.40,1.37,,
Total,,,,,,,,35.92,26.39,36.00,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,23.51,35.92,26.39,36.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
