GAMESHOPE LOCH EDINBURGH W.W. NO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT130163,Long,-3.376443,Lat,55.432835,Elevation,1860,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,Station no,5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,3.87,2.07,4.4,7.68,6,3.42,4.95,10.15,6.38,1.89,8.56,1.8,5.41,7.38,4.64,4.51,7.22,10.78,5.41,4.82,11.25,3.04,8.8,6,8.02,11.18,5.1,7.5,7.83,6.45,11.33,7.79,17.05,4.63,10.94,4.7,14.23,11.52,14.12,3.1,7.6,11.23,10,8.08,1.88,2.8,5.5,10,8.52,5.25,8.9,10.33,6.34,6.56,3.89
February,,,,,,,4.32,6.62,3.6,7.67,0.8,2.15,1.65,10.2,4.11,1.85,2.23,2.93,3.82,2.35,7.59,7.07,6.54,5.77,14.13,12.46,8.75,2.05,10.85,1.1,7.35,1.29,7.88,8,1,3.92,7.33,3.75,2.91,2.41,0.64,4,0.3,4.73,0.37,6.3,4.55,4.1,5.32,9.28,2.25,6.2,2.2,5.93,2.5,8,4,3.67,6.52,6.23,7.59
March,,,,,,,9.2,9.15,1.85,6.72,0.3,2.12,3.68,20.93,4.31,8.08,2.85,5.12,6.91,7.01,7.74,3.16,10.49,11.29,9.4,2.15,7.53,2.48,3.7,3.66,10.7,12.62,4.8,3.95,1.25,2.25,2.15,5.81,8.64,1.52,4.5,3.04,4,5.53,4.8,2.67,3.8,2.39,4.87,5.9,7.18,4.4,3,1.75,0.75,5.6,4.5,8.95,5.82,1.8,7.02
April,,,,,,,2.52,5.5,7.7,6.42,3.38,5.06,4.41,1.52,6,5.43,1.65,3.38,1.88,4.61,6.3,7.62,1.11,9.51,4.44,3.7,6.71,4.05,0.85,4.44,7.4,1.24,5.4,4,5.3,7.03,4.94,3.3,2.4,1.34,3.31,4.1,5.32,3.85,7.3,5.7,2.05,4.4,0.8,3.43,3.2,2,6.8,4.09,4.02,3.01,1.46,12.56,3.62,6.91,4.57
May,,,,,,,0.93,3.96,2.87,5.08,6.87,3.28,2.65,4.21,5.44,4.96,7.43,7.19,3.86,3.91,3.08,5.98,2.58,7.21,3.66,2,6.1,5.7,5,2.42,9.1,5.1,4.59,3.4,6.85,11.22,6.3,4.81,2.46,6,3.05,7.23,4.98,2.55,5.78,1.5,1.3,3.22,9.83,1.47,2.21,5.6,8.2,5.52,3.75,6.84,1.65,4.53,3.43,4.34,2.81
June,,,,,,,5.9,5.83,4.31,2.37,8.58,5.15,1.79,3.31,6.35,3.52,2.83,8.91,5.04,3.33,2.28,4.65,9.08,4.7,2.47,1.88,4.07,4.5,2.15,3.75,2.78,0.95,4.15,2.3,4.35,0.23,6.84,6.9,7.9,3.14,4.81,10.74,3.08,2.55,3.22,7.7,6.12,5.72,12.2,7,2.22,1.54,1.45,6.79,5.2,6.85,5.78,6.37,8.25,2.24,4.32
July,,,,,,,7.4,4.5,1.57,5.47,5.28,1.99,3.49,6.06,6.12,4.38,4.38,4.74,5.28,6.99,8.43,4.38,6.72,1.06,4.3,6.53,6.07,3,6,2.05,7.3,7,9,6.25,8.1,2.6,4.97,6.69,4.53,7.67,6.4,7.74,10.05,7.2,4.5,2.75,6.8,6.92,9.68,8.71,8.52,4.8,5.63,4.53,3.7,5.14,7.34,4.58,5.48,3.2,7.64
August,,,,,,,4.33,13.54,7.3,2.6,6.35,8.15,3.98,10.4,7,7.66,10.06,7.8,6.28,3.71,11.39,5.61,6.9,3.03,6.24,3.96,6.02,12.5,4,6.4,7.15,8.9,6.1,13.1,8.85,6.19,7.14,9,12.07,9.1,10.3,3.8,2.05,3.8,10.9,2.4,5.23,5.07,3.83,2.31,3.08,8.24,10.85,9.61,4.49,2.52,7.11,0.07,10.44,6.31,8.82
September,,,,,,,9.98,4.7,5.5,5.6,6.7,9.1,4.38,5.1,6.82,4.12,2.08,1.2,10.32,3.15,1.43,2.9,3.48,4.2,2.8,2.32,3.47,6.2,10.3,7.8,4.89,1.8,3.45,8.65,8.62,4.5,5.94,9.86,6,1.4,7.19,2.24,7.35,2.17,10.33,9.15,6.3,5.22,7.2,2.8,6.07,4.67,8.11,5.91,6.42,9.52,12.18,6.54,7.56,3.48,13.1
October,,,,,,,6.15,5.88,8.92,6.02,7.72,7.4,4.87,16.85,3.71,4.45,10.6,13.4,3.08,15.08,5.18,5.41,7.07,7.61,3.63,3.46,11.5,11,12.6,3.45,4.02,6.88,6.3,12.02,7,9.21,5.15,10.14,15.1,9.14,17.04,6.25,11.25,4.97,10.6,9.65,6.3,6.92,11.73,6.2,7.38,6.04,7.53,13.81,6.44,8.3,1.34,3.62,6.57,10.53,6.54
