"BRIGHTON W.W (MILE OAK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,485,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.15,3.19,4.43,1.60,2.53,4.11,3.86,2.59,5.35,1.54,3.35,
February,0.72,0.52,2.90,4.31,0.49,3.62,3.81,3.55,1.29,1.98,1.30,
March,1.94,1.20,1.71,2.34,1.69,0.52,0.40,3.48,2.54,0.07,2.06,
April,2.83,0.85,3.55,3.85,2.65,4.00,3.11,2.20,3.11,0.97,2.27,
May,1.21,1.57,0.87,3.17,3.44,3.06,2.76,1.07,1.22,2.30,1.88,
June,1.81,0.03,1.86,0.49,3.42,0.10,3.76,4.44,2.56,2.28,0.78,
July,4.98,0.33,3.21,2.04,3.71,4.94,1.82,1.62,2.09,2.20,2.46,
August,1.27,1.53,3.54,3.14,2.51,2.88,2.39,5.51,2.56,2.00,3.77,
September,3.36,0.76,1.81,2.29,3.99,2.94,0.49,6.36,1.00,0.73,3.22,
October,2.25,1.71,0.77,6.11,4.67,3.99,2.79,2.05,8.49,3.87,2.94,
November,2.60,1.95,1.51,2.17,2.97,3.40,6.29,3.52,3.85,8.79,5.57,
December,3.53,2.05,3.31,3.47,4.83,4.69,0.45,5.32,4.07,6.13,2.99,
Total,30.65,15.69,29.47,34.98,36.90,38.25,31.93,41.71,38.13,32.86,32.59,
Calc annual,30.65,15.69,29.47,34.98,36.90,38.25,31.93,41.71,38.13,32.86,32.59,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
