"BRIDGEWATER WEMBDON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2082,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.87,1.75,3.52,2.50,4.09,3.66,4.17,0.93,4.36,
February,,,3.02,6.87,0.34,3.65,1.86,2.79,2.68,1.13,0.69,
March,,,2.33,1.43,1.06,0.33,0.93,3.43,2.92,0.15,2.49,
April,,,2.69,2.31,3.12,2.40,2.13,1.26,1.37,1.18,3.12,
May,,,0.67,1.19,3.83,3.31,1.77,1.20,0.44,2.13,1.39,
June,,,1.07,0.47,3.23,0.08,3.04,2.47,2.18,1.89,0.80,
July,,,3.10,1.42,3.79,2.80,2.72,5.04,2.16,1.21,2.02,
August,,,3.61,2.19,5.78,3.42,1.24,3.03,2.15,2.81,2.65,
September,,,1.81,3.19,4.73,3.24,2.08,6.87,1.41,0.59,3.76,
October,,,1.25,4.71,5.39,2.94,4.78,2.34,4.75,4.91,3.10,
November,,,1.58,2.30,2.84,2.65,6.47,2.82,3.35,8.88,4.58,
December,,,4.87,2.73,4.14,3.83,0.34,2.78,3.00,7.75,4.41,
Total,,,29.87,30.56,41.77,31.15,31.45,37.69,30.58,33.56,33.37,
Calc annual,0.00,0.00,29.87,30.56,41.77,31.15,31.45,37.69,30.58,33.56,33.37,
Difference,NaN,NaN,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,
