"DARLINGTON, BROKEN SCAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ256141,Long,-1.606018,Lat,54.52155,Elevation,158,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.15,1.45,3.18,1.87,1.58,1.66,1.66,2.04,3.24,3,2.2,4.89,2.2,3.34,2.12,4.09,1.12,3.87,1.62,2.08,6.22,0.7,1.37,1.84,1.78,0.5,1.92,1.68,2.87,1.95,1.77,2.2,4.15
February,,,,,,,,,1.48,0.87,1.37,1.05,0.72,3.64,0.39,2.41,3.3,3.34,1.14,1.04,1.81,4.93,1.72,0.56,1.87,2.31,0.84,2.84,1.19,0.69,3.26,2.56,0.3,1.95,2.31,1.49,2.02,1.96,3.36,0.39,2.3
March,,,,,,,,,2.83,0.11,2.73,1,1.69,1.77,1.79,0.58,1.95,2.91,0.18,2.43,1.62,2.15,1.43,0.52,0.43,0.29,1.2,3.97,1.52,0.89,0.79,2.95,1.24,0.12,1.31,1.35,0.52,0.89,1.59,0.74,1.9
April,,,,,,,,,0.67,1.21,3.1,2.9,1.34,0.99,3.41,1.7,1.2,2.57,0.13,0.86,1.92,0.92,1.22,0.98,1.83,0.71,1.48,3.39,1.2,1.59,2.26,1.56,1.91,1.98,0.35,0.73,0.7,0.15,1.24,1.86,0.83
May,,,,,,,,,1.32,1.46,1.23,3.01,3.86,2.07,1.07,0.68,2.13,2.78,2.95,0.94,1.21,1.2,2.11,2.54,0.88,3.25,2.49,2.23,1.2,0.62,1,2.65,1.22,1.95,2.72,1.56,0.41,1.23,3.03,0.4,1.97
June,,,,,,,,,5.38,2.26,1.41,3.32,1.7,1.69,1.89,3.01,4.03,1.07,2.81,2.08,0.24,0.53,0.48,1.07,1.74,2.12,1.84,2.07,3.86,0.9,1.04,0.64,0.92,2.58,1.74,2.18,2.56,1.98,3.21,1.5,0.37
July,,,,,,,,,0.65,2.34,4.7,4.5,3.43,1.91,1.4,1.15,3.29,1.94,3.38,3.2,5.28,0.89,2.31,1.04,3.73,1.45,2.52,2.57,3.81,1.73,2.57,1.55,0.82,3.15,1.91,0.9,3.31,3.37,2.88,1.3,4.44
August,,,,,,,,,5.33,2.13,5.15,3.22,2.27,0.34,2.43,2.29,1.91,1.01,1.85,2.71,0.62,2.24,2.26,3.09,1.48,3.36,3.33,0.34,4.14,3.75,4.77,5.96,2.04,4.57,3.97,0.45,6.54,2.91,3.34,0.53,2.22
September,,,,,,,,,0.5,1.09,2.98,3.05,2.12,1.09,1.53,5.62,4.27,0.82,2.1,1.53,1.14,0.36,1.89,3.99,4.36,1.44,3.92,1.84,2.32,1.32,3.03,0.88,3.29,1.69,1.96,0.83,2.41,3.56,2.91,1.28,2.25
October,,,,,,,,,3.02,2.14,1.8,0.79,2.93,3.17,2.23,3.94,1.4,1.99,3.57,5.37,3.05,3.32,1.61,2.02,2.87,3.6,1,0.52,1.3,2.61,0.98,1.26,2.47,1.74,3.94,1.8,0.97,1.89,1.49,1.18,5.05
November,,,,,,,,,2.82,2.47,2.68,2.26,0.85,3.18,1.92,4.21,2.58,1.62,2.77,2.35,3.01,3.01,0.82,1.74,4.71,0.73,5.05,1.58,1.32,3.58,5.03,5.59,2.02,1.3,4.33,1.95,0.45,1.34,0.7,3.51,2.98
December,,,,,,,,,1.12,3.41,2.3,0.92,0.88,1.26,4.51,1.69,1.68,3.74,3.6,1.03,1.91,1.06,3.56,1.36,1.67,1.48,2.83,1.49,1.84,2.35,1.87,2.62,1.78,0.89,1.86,2.44,2.55,1.85,3.53,2.84,2.17
Total,,,,,,,,,28.27,20.94,32.63,27.89,23.37,22.77,24.23,29.32,30.98,26.79,26.68,28.43,24.01,23.95,21.53,23,26.69,24.61,28.12,24.92,29.92,20.73,27.97,30.06,19.79,22.42,28.32,17.36,25.31,23.08,29.05,17.73,30.63
