ASHCOMBE-THORNS-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX903806,Long,-3.5506,Lat,50.6157,Elevation,550,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,2.08,6.49,1.15,1.15,,,1.96,4.39,5.8,1.35,3.29,1.41,,,,,,4.7,1.75,5.7,6.4,4.26,5.14,4.24,2.2,5.67,2.86,5.07,2.3,3.31,0.77,,7.79,4.4,7.42,
February,,,,,,1.05,3.43,1.49,1.28,,,-999,3.74,3.05,4.37,6.81,-999,,,,,,3.96,7.91,1.89,4.86,4.72,4.05,2.03,3.23,2.95,2.12,0.04,4.56,0.28,3.96,,7.48,1.42,1.59,
March,,,,,,5.08,0.99,0.77,3.78,,,-999,5.54,3.76,5.9,1.03,-999,,,,,,2.13,1.66,2.1,0.51,0.5,3.43,6.14,0.66,3.3,2.6,2.88,4.4,3.29,1.67,,6.49,0.29,2.11,
April,,,,,,2.77,1.45,4.73,1.75,,,-999,0.4,3.64,1.12,1.01,0.7,,,,,,5.42,4.97,3.14,3.42,2.33,1.77,2.72,0.83,3.88,4.05,2.73,2.94,3.61,4.81,,4.45,0.19,3.04,
May,,,,,,0.82,2.44,3.2,2.67,,,-999,1.84,4.17,1.89,2.77,2.48,,,,,,0.67,1,4.75,6.11,1.34,0.65,1.61,2.99,1.07,4.03,4.16,2.43,1.15,3.44,,3.45,3.39,0.72,
June,,,,,,2.64,1.57,2.78,0.58,,,3.62,3.86,0.67,1.74,0.31,1.14,,,,,,0.64,0.69,3.02,0.04,3.79,2.94,1.78,2.26,1.06,3.45,4,2.89,1.96,4.37,,1.38,2.01,3.9,
July,,,,,,0.46,2.09,1.74,1.78,,,-999,2.71,0.44,3.37,6.3,1.52,,,,,,3.79,0.69,4.7,2.91,0.66,3.34,1.11,2.46,2.04,3.45,2.96,3.19,1.65,0.47,,1.11,3.52,6.38,
August,,,,,,3.5,2.23,0.83,4.19,,,-999,6.54,0.25,4.35,2.66,5.05,,,,,,3.26,1.63,2.5,2.6,1.37,5.67,3.38,2.26,4.44,5.65,2.3,1.28,4.05,3.02,,1.64,4.94,2.71,
September,,,,,,2.94,0.8,0.53,3.92,,,-999,2.42,3.53,3.82,0.78,0.84,,,,,,2.12,1.42,5,3.71,1.37,5.18,0.55,0.27,5.83,1.67,5.3,2.53,2.98,3.44,,2.91,1.74,0.9,
October,,,,,,1.25,6.55,9.72,2.32,,,-999,3.63,3.18,0.62,4.14,9.56,,,,,,1.54,8.97,6.97,3.78,2.02,2.96,7.94,5.43,4.1,0.49,7.07,3.53,2.88,4.24,,4.92,3.29,6.44,
November,,,,,,5.47,3.25,3.85,1.34,,,4.37,1.59,6.18,5.86,5.11,6.75,,,,,,3.85,2.8,4.94,3.54,11.62,3.41,4.55,10.07,5.87,8.94,2.75,1.52,2.13,6.3,,3.64,6.42,8.42,
December,,,,,,1.2,1.9,5.96,3.12,,,7.2,5.31,2.62,12.88,11.55,4.6,,,,,,6.89,2.66,6.03,6.23,1.02,5.62,4.91,13.93,6.07,2.01,3.37,3.39,13.42,5.25,,4.48,4.84,2.2,
Total,,,,,,29.26,33.19,36.75,27.88,,37.66,30.66,41.97,37.29,47.27,45.76,45.05,,,,,,38.97,36.15,50.74,44.11,35,44.16,40.96,46.59,46.28,41.32,42.63,34.96,40.71,41.74,,49.74,36.45,45.83,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911 Feb-May bracketed – 6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911 July-Aug bracketed – 1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911 Sept-Oct bracketed – 5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 Feb-Mar bracketed – 11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936 – most months estimated from nearby stations as gauge not read at end of month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cannot find reservoir - might be underground as others in area were - NGR at WaterWorks near Thorns Cottage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gauge in sheltered site at bottom of valley - new site selected for new gauge, but no info as to where.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
