"ASHCOMBE (THORNS RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1736,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.86,5.07,2.30,3.31,0.77,6.45,7.79,4.40,7.42,,,
February,2.12,0.04,4.56,0.28,3.96,5.44,7.48,1.42,1.59,,,
March,2.60,2.88,4.40,3.29,1.67,4.77,6.49,0.29,2.11,,,
April,4.05,2.73,2.94,3.61,4.81,4.30,4.45,0.19,3.04,,,
May,4.03,4.16,2.43,1.15,3.44,1.07,3.45,3.39,0.72,,,
June,3.45,4.00,2.89,1.96,4.37,1.33,1.38,2.01,3.90,,,
July,3.45,2.96,3.19,1.65,0.47,6.84,1.11,3.52,6.38,,,
August,5.65,2.30,1.28,4.05,3.02,0.19,1.64,4.94,2.71,,,
September,1.67,5.30,2.53,2.98,3.44,3.24,2.91,1.74,0.90,,,
October,0.49,7.07,3.53,2.88,4.24,1.07,4.92,3.29,6.44,,,
November,8.94,2.75,1.52,2.13,6.30,3.22,3.64,6.42,8.42,,,
December,2.01,3.37,3.39,13.42,5.25,5.24,4.48,4.84,2.20,,,
Total,41.32,42.63,34.96,40.71,41.74,43.16,49.74,36.45,45.83,,,
Calc annual,41.32,42.63,34.96,40.71,41.74,43.16,49.74,36.45,45.83,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,NaN,,
