"NORTHWICH HUNTS LOCK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2776,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.94,3.64,3.79,2.28,2.99,2.34,2.49,3.47,5.87,1.95,4.24,
February,2.92,0.45,3.12,4.26,0.77,4.41,3.18,1.34,2.56,0.98,0.25,
March,3.42,1.64,1.75,1.67,1.10,1.05,1.24,3.39,1.68,0.74,2.46,
April,4.54,1.27,2.29,2.63,2.32,1.56,1.07,2.73,1.00,0.68,2.32,
May,4.52,0.94,0.85,3.63,4.90,4.08,3.17,1.63,1.13,1.87,2.18,
June,4.15,0.42,2.10,0.78,2.27,0.07,1.42,4.40,5.10,1.55,1.62,
July,5.95,0.59,3.88,3.92,4.06,2.64,3.96,3.02,1.83,2.65,4.78,
August,1.98,4.23,3.52,4.25,4.18,2.84,3.17,3.61,2.40,3.23,3.35,
September,2.93,0.65,2.98,3.47,3.56,3.92,3.89,5.17,0.97,2.15,2.91,
October,1.25,2.57,0.30,4.29,4.21,4.24,2.93,2.37,3.82,5.08,4.17,
November,0.66,2.10,1.33,2.30,1.27,1.98,4.94,2.65,4.27,5.61,3.72,
December,1.87,3.07,4.56,4.43,3.39,2.17,1.24,1.53,1.85,5.41,3.25,
Total,38.13,21.57,30.47,37.91,35.02,31.30,32.70,35.31,32.48,31.90,35.25,
Calc annual,38.13,21.57,30.47,37.91,35.02,31.30,32.70,35.31,32.48,31.90,35.25,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
