"SUTTON-ON-FOREST SUTTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4561,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.94,1.99,3.00,,2.46,1.34,,,,,,
February,0.92,0.14,2.20,,0.94,3.41,,,,,,
March,1.79,0.83,1.85,,1.00,0.86,,,,,,
April,3.18,0.98,1.96,,1.67,2.35,,,,,,
May,2.16,1.46,1.50,,4.22,2.90,,,,,,
June,1.85,0.20,1.71,,0.86,0.00,,,,,,
July,6.13,1.42,4.69,,2.73,1.33,,,,,,
August,1.19,2.95,3.64,,2.65,2.44,,,,,,
September,1.34,1.12,1.93,,2.61,2.38,,,,,,
October,2.83,1.72,0.88,,3.34,2.97,,,,,,
November,1.20,1.71,1.30,,1.69,1.19,,,,,,
December,2.26,2.15,2.92,,2.59,3.17,,,,,,
Total,27.79,16.67,27.58,,26.76,24.34,,,,,,
Calc annual,27.79,16.67,27.58,0.00,26.76,24.34,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,
