GLENEDRA LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IC705005,Long,-6.903129,Lat,54.847478,Elevation,950,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.66,5.71,7.66,7.33,5.89,6.58,5.44,5.42,10.74,7.55,10.46,2.38,5.62,6.93,7.1,5.51,7.32,3.09,7.67,9.9,8.02,5.87,5.54,2.99,9.38,7.2,6.84,5.5,6.26,7,7.42,5.95,4.85,4.23,8.25,1.86,4.33,6.01,4.5,7.04,5.25,3.3,6.71
February,,,,,,,,,7.63,1.87,4.42,1.99,6,7.04,2.96,7.13,5.09,3.2,6.77,3.22,1.82,5.63,0.2,5.6,0.75,7.43,3.2,6.97,3.8,6.35,3.56,4.5,3.13,4.65,2.26,5.18,4.57,2.5,3.75,5.28,4.29,3.17,3.2,2.78,5.97,5.87,2.49,5.6,5.65,2.15,6.35
March,,,,,,,,,1.97,5.15,4.91,6.13,2.92,4.1,0.94,3.52,3.05,5.82,5.1,0.88,3.67,2.21,4.46,5.02,3.37,2.15,4.63,3.23,3.5,5.24,6.06,3.86,5.58,2.12,1.99,2.81,2.81,5.83,5.21,3.36,2.8,3.73,2.75,1.48,4.86,1.3,2.92,4.53,3,4.9,3.25
April,,,,,,,,,2.18,3.81,4.71,2.58,5.69,4.92,4.29,6.25,2.93,3.67,2.89,2.32,3.5,4.26,6.07,2.95,5.41,4.71,1.54,4.34,0.42,3.72,7.4,2.97,3.67,3.81,3.83,2.95,1.62,6.97,4.31,6,6.78,2.94,2.32,3.28,1.55,3.25,1.84,1.76,2.8,5.72,5.33
May,,,,,,,,4.99,3.51,1.44,5.75,3.6,2.87,3.45,6.85,5.95,5.14,2.47,1.54,4.51,2.34,6.22,4.45,4.46,5.39,1.27,2.88,2.51,4.52,1.25,1.33,3.16,5.54,6.14,3.79,6.48,1.67,4.25,2.46,3.3,2.74,3.27,2,3.38,7.06,4.68,2.39,2.29,4.25,1.35,3.29
June,,,,,,,,4.01,3.87,5.33,2.74,0.43,3.12,2.56,3.38,1.27,3.36,5.85,6.23,4.07,2.43,5.91,2.86,3.51,3.44,6.69,2.4,2.51,7.9,3.72,2.1,0.67,1.1,4.65,5.3,6,5.35,5.27,3.99,2.14,3.28,3.18,3.48,4.02,4.52,5.73,4.64,1.98,7.1,3.4,3.89
July,,,,,,,,2.78,4.61,1.47,4.61,4.42,4.56,3.26,5.92,5.43,4.27,5.24,2.73,3.98,5.09,6.17,5.86,4.55,4.28,1.7,9.08,7.06,6.58,6.76,5.12,6.68,7.06,2.54,5,7,5.5,6.99,4.35,2.03,8.73,4.72,2.49,7.71,4.93,1.17,6.11,8.31,7.86,4.82,8.69
August,,,,,,,,7.19,6.12,4.63,3.58,4.94,4.72,7.83,6.88,3.49,5.66,4.67,10.37,8.93,11.25,4.11,2.42,3.42,7.22,3.66,3.91,5.16,2.87,2.48,1.78,6.15,8.62,9.1,3.78,2.15,9.42,0.35,6.39,4.33,7.55,8.28,6.44,5.19,4.23,0.96,6.93,5.31,5.53,2.63,5.82
September,,,,,,,,3.55,8.99,5.19,3.93,2.01,3.77,7.32,7.4,5.46,4,6.69,5.44,1.88,4.27,3.28,5.77,1.3,9.92,7.28,6.44,4.09,4.28,2.98,4.57,1.47,8.4,5.5,7.25,5.02,9.31,4.62,6.47,3.51,9.59,4,4.16,4.69,7.98,5.72,5.82,7.37,6.82,1.52,3.62
October,,,,,,,,9.69,6.64,2.43,8.04,4.75,1.8,8.06,2.93,4.48,5.2,6.7,9.83,9.1,9.48,4.69,6.02,5.7,8.49,9.92,5.45,2.25,10.4,5.08,7.62,5.88,6.09,6.75,8.11,7.6,2.49,2.82,5.19,7.48,6.85,2.4,7.37,3.21,7.31,4.57,4.32,5.28,5.85,6.67,7.3
