DURSLEY (CAM),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2149/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,3.18,2.13,5.09,1.05,0.55,,
February,,,,,,2.47,1.37,1.29,1.26,6.40,,
March,,,,,,1.14,7.45,1.58,1.51,1.99,,
April,,,,,,2.59,2.66,3.21,2.70,2.45,,
May,,,,,,3.93,2.29,4.37,3.40,2.38,,
June,,,,,,3.70,1.92,2.56,0.47,2.81,,
July,,,,,,1.12,2.99,1.21,1.53,3.61,,
August,,,,,,6.22,0.53,4.47,1.83,4.41,,
September,,,,,,3.57,1.93,3.19,2.65,4.12,,
October,,,,,,0.65,0.39,3.48,6.72,1.00,,
November,,,,,,4.90,2.05,1.46,2.25,5.65,,
December,,,,,,2.83,2.21,3.92,1.77,2.05,,
Total,,,,,,36.30,27.92,35.83,27.14,37.42,,
Calc annual,0.00,0.00,0.00,0.00,0.00,36.30,27.92,35.83,27.14,37.42,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,,
