"ROCHESTER, DEANERY GATE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,371,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.07,2.31,1.72,2.62,1.62,2.61,0.75,2.21,
February,,,,3.07,0.93,2.97,2.42,3.69,1.08,0.50,0.84,
March,,,,1.81,0.89,0.85,0.20,2.63,1.78,0.04,1.23,
April,,,,1.11,3.09,1.71,5.08,1.39,1.89,1.25,1.01,
May,,,,2.28,2.65,1.95,0.77,0.82,2.46,0.89,3.36,
June,,,,0.78,1.69,0.31,2.53,2.39,2.32,0.83,0.61,
July,,,,0.68,2.55,3.11,1.53,3.23,1.98,1.01,2.49,
August,,,,1.95,2.39,3.21,1.73,3.51,2.40,1.73,2.65,
September,,,,1.45,2.67,2.16,0.65,4.26,0.53,0.33,2.87,
October,,,,5.03,3.26,3.30,2.52,0.98,3.55,2.63,1.03,
November,,,,2.03,3.00,2.26,4.81,1.92,2.60,5.29,3.86,
December,,,,2.06,2.85,2.51,0.75,3.66,3.06,4.91,1.97,
Total,,,,23.32,28.28,26.06,25.61,30.10,26.26,20.16,24.13,
Calc annual,0.00,0.00,0.00,23.32,28.28,26.06,25.61,30.10,26.26,20.16,24.13,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
