"DUNOON GEORGE TERRACE AND DUNOON ELMBANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4204,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,16.34,8.08,8.07,0.70,11.38,2.37,5.97,2.27,7.53,11.43,,
February,2.27,3.06,5.31,6.81,16.23,1.37,4.64,6.35,9.27,4.74,,
March,8.50,8.33,1.98,4.45,7.66,6.75,12.04,8.44,4.86,6.67,,
April,3.15,2.77,2.83,3.01,1.33,4.76,4.66,4.15,5.88,7.36,,
May,3.74,3.28,7.83,4.26,5.42,,0.89,3.56,3.12,4.38,,
June,9.12,2.65,6.51,6.53,4.14,2.76,5.61,8.34,4.65,2.74,,
July,6.73,2.22,4.93,7.62,5.27,6.54,4.97,5.00,1.93,5.76,,
August,5.32,9.24,9.82,6.11,5.68,9.83,4.01,9.31,7.14,2.22,,
September,11.69,12.15,12.71,5.78,0.13,3.28,7.14,6.14,8.93,8.77,,
October,9.14,8.59,5.96,9.30,5.09,4.40,3.73,3.43,7.12,8.07,,
November,16.86,8.32,10.07,7.91,9.67,7.94,3.94,7.02,8.69,8.49,,
December,2.05,14.52,3.26,10.10,8.73,11.14,11.56,10.16,12.70,8.50,,
Total,94.91,83.21,79.28,72.58,80.73,,69.16,74.17,81.82,79.13,,
Calc annual,94.91,83.21,79.28,72.58,80.73,61.14,69.16,74.17,81.82,79.13,,
Difference,0.00,0.00,0.00,0.00,0.00,NaN,0.00,0.00,-0.00,-0.00,,
