"BEDFORD KIMBOLTON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1179/1/5,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.02,,,,,,,,,,,
February,0.72,,,,,,,,,,,
March,1.98,,,,,,,,,,,
April,0.78,,,,,,,,,,,
May,1.51,,,,,,,,,,,
June,1.81,,,,,,,,,,,
July,2.46,,,,,,,,,,,
August,1.60,,,,,,,,,,,
September,0.64,,,,,,,,,,,
October,1.39,,,,,,,,,,,
November,2.06,,,,,,,,,,,
December,0.69,,,,,,,,,,,
Total,17.66,,,,,,,,,,,
Calc annual,17.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
