"RISHWORTH RINGSTONE RESERVOIR (NO.1)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3213,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.56,7.72,3.91,4.24,3.00,5.80,4.70,3.85,11.53,1.67,6.76,
February,4.38,0.30,5.19,6.75,1.04,7.06,3.80,1.41,5.34,0.45,1.03,
March,3.95,4.28,3.57,2.70,1.46,1.62,1.49,4.68,2.82,1.08,2.61,
April,7.02,1.75,4.57,3.49,2.64,2.89,1.88,2.89,1.02,1.22,2.90,
May,6.41,2.06,1.33,4.11,5.32,4.27,4.89,1.41,1.65,3.46,1.86,
June,3.49,0.28,2.76,0.96,2.45,0.08,2.92,3.54,6.53,1.11,2.09,
July,9.51,2.13,5.57,4.61,4.01,1.37,2.98,2.35,1.53,1.71,6.32,
August,2.01,6.12,6.37,4.69,5.30,4.00,3.61,7.89,4.48,3.72,7.27,
September,2.20,1.72,4.24,3.87,5.70,3.81,3.13,5.82,0.60,1.34,5.68,
October,2.34,3.41,1.21,5.54,6.21,6.47,4.34,4.54,5.65,5.38,6.58,
November,2.33,2.31,2.69,6.63,2.61,2.92,5.84,5.89,7.37,9.05,5.58,
December,4.84,7.43,5.58,3.87,6.74,4.73,1.52,1.77,3.26,8.50,3.74,
Total,54.04,39.51,46.99,51.46,46.48,45.02,41.10,46.04,51.78,38.69,52.42,
Calc annual,54.04,39.51,46.99,51.46,46.48,45.02,41.10,46.04,51.78,38.69,52.42,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
