"TORPHINS, SCHOOL HOUSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NJ6259402119,Long,-2.61917,Lat,57.1085,Elevation,480,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,1.06,3,0.77,2.2,2.09,3.66,1.4,1.09,5.5,1.68,1.51,2.02,3.59,1.84,3.21,1.65,1.74,2.53,1.87,1.59,1.18,1.77,5.12,6.88,2.57,3.67,1.2,4.1,3.78,2.74,1.2,4.54,0.57,,,,
February,,,,,2.41,5.22,2.53,0.9,1.3,1.43,1,0.48,2.76,8.5,2.45,6.27,3.23,1.35,0.62,2.28,2.15,1.68,0.32,4.04,0.59,1.71,3.96,2.79,0.98,2.42,1.67,3.01,1.82,0.96,1.95,0.25,0.91,,,,
March,,,,,3.14,2.14,2.64,2.04,1.19,2.18,2.25,1.69,2.09,1.2,1.18,2.31,0.76,2.34,3.45,0.21,1.23,1.37,2.84,1.58,3.02,2.31,1.64,3.72,0.26,2.59,2.53,1.51,0.54,0.49,0.9,0.28,1.91,,,,
April,,,,,0.48,0.89,3.19,1.38,0.54,4.35,3.03,1.4,3.18,2.29,1.98,2.65,2.9,1.39,1.25,1.69,2.66,2,3.35,1.91,6.94,5.06,0.71,1.13,0.7,0.77,1.36,2.2,1.81,1.48,1.34,1.07,0.02,,,,
May,,,,,2.6,1.13,3.7,1.13,1.98,1.33,2.69,1.86,0.98,4.48,5.32,3.38,2.9,2.31,1.51,1.88,0.81,3.64,4.32,0.89,3.21,2.39,1.27,1.62,2.45,1.29,1.88,2.04,2.24,5.33,3.41,4.34,1.82,,,,
June,,,,,1,0.8,3.64,1.63,1.1,1.27,0.53,0.95,2.5,0.79,1.53,0.77,3.48,4.45,3.05,1.63,2.14,3.63,0.55,1.15,1.12,3.09,1.82,0.9,4.04,1.67,0.55,1.03,1.05,2.29,2.48,2.46,3.58,,,,
July,,,,,2.27,4.41,4.21,1.39,4.84,0.51,2.88,1.4,4.52,1.14,4.91,3.15,1.98,1.34,1.94,3.86,2.38,3.72,4.09,3.09,2.95,1.78,4.44,4.29,4.1,4.3,7.98,3.18,2.17,1.22,2.36,1.75,3.74,,,,
August,,,,,1.57,1.91,3.35,3.65,2.61,2.11,3.23,2.29,2.48,4.65,4.7,1.01,1.84,2.77,3.43,2.58,5.39,3.59,0.92,1.05,3.62,2.74,1.78,2.29,1.05,1.72,1.48,4.24,2.43,3.61,0.91,3.66,2.86,,,,
September,,,,,1.28,2.86,1.23,1.83,3.67,2.19,2.9,0.96,2.64,2.3,4.81,2.66,4.08,5.71,2.43,1.28,6.76,1.27,2.44,2.5,1.83,3.2,2.2,0.84,3.71,2.41,1.67,0.8,2.65,2.36,3.06,2.13,4.17,,,,
October,,,,,3.26,4.95,4.9,2.88,2.49,3.52,4.71,1.25,1.14,3.16,3.52,2.15,4.81,4.43,2.41,2.56,3.04,1.68,7.69,5.99,2.95,3.77,0.98,3.05,3.18,5.3,3.49,5.56,4.36,2.31,4.05,4.06,0.32,,,,
November,,,,,3.78,3.46,3.72,3.21,2.18,4.88,1.41,2.62,1.48,3.79,2.44,2.05,4.8,3.95,2.92,2.36,3.5,3.41,1.12,4.75,2.86,5.63,1.84,1.17,2.72,3.3,6.17,4.68,0.61,2.92,3.68,1.16,6.28,,,,
December,,,,,7.08,7.61,4.48,0.99,1.83,3.9,3.31,1.17,2.47,3.23,2.94,2.71,0.76,3.58,2.48,5.86,3.55,1.39,1.59,2.35,5.21,2.76,2.01,5.28,3.52,1.76,2.26,0.78,1.84,0.86,3.08,3.73,3.24,,,,
Total,,,,26.25,29.93,38.38,38.36,23.23,25.82,31.33,29.34,17.16,31.74,37.21,37.29,31.13,35.13,35.46,28.7,27.84,35.35,29.91,31.1,30.89,35.48,36.21,27.77,33.96,29.28,31.2,32.24,33.13,25.3,26.57,28.42,29.43,29.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Ju corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Se corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,14963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,847330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
