AYR GLENDRISHAIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS341212,Long,-4.62513,Lat,55.456449,Elevation,42,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5271/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,1.2,2.27,4.89,4.76,2.36,4.38,7.3,3.42,2.48,4.25,2.12,4.75,4.9,3.25,3.45,2.42,3.12,3.72,2.75,4.25,3.2,4,2.5,5.55,,,,,,,,,,
February,,,,,,,,1.96,4.08,1.36,2.03,0.98,1.1,4.62,2.35,2.2,2.65,2.5,2.65,2.64,4.6,5.75,2.3,2.17,4.02,4.75,3.65,1.8,5,0.6,5.28,,,,,,,,,,
March,,,,,,,,4.26,1.26,2.92,0.19,1.85,2.8,6.52,2.15,2.36,3.15,3.95,3.85,3.85,1.4,1.02,4.82,3.22,3.6,1.15,1.15,2.2,1.6,2.5,4.68,,,,,,,,,,
April,,,,,,,2.41,2.13,2.4,2.96,1.85,3.06,0.7,1.1,3.27,2.32,1.48,2.69,1.5,2.56,3,3.57,1.52,2.51,2.6,1.65,2.7,1.6,1,1.1,2.14,,,,,,,,,,
May,,,,,,,1.37,1.95,1.45,3.9,2.7,1.33,2.2,3.2,2.32,1.25,3.3,3.8,2.16,1.6,2.43,3.35,0.95,2.62,1.6,0.8,3.55,1.4,2,0.5,4.85,,,,,,,,,,
June,,,,,,,3.1,5.75,2.26,1.34,2.12,2.79,1.41,2.1,1.02,1.15,0.9,2.95,2.39,2.95,2,2.9,4.04,2.55,0.75,1,1.3,2.9,0.2,6.6,1.8,,,,,,,,,,
July,,,,,,,5.17,1.47,0.9,2.92,2.56,0.91,2.24,2.55,2.15,2.7,2.52,2.05,3.12,4.58,3.55,2.35,1.87,0.98,1.45,3.35,3,1.7,3.3,0.66,3.68,,,,,,,,,,
August,,,,,,,2,3.89,3.6,2.06,5.1,3.86,2.29,6.03,4.45,4.3,4.52,3.36,3.33,2.55,4.9,1.85,3.15,1.08,3.2,3,3.05,3.2,3,3,3.97,,,,,,,,,,
September,,,,,,,4.22,4.02,3,3.57,3.6,3.73,3.3,2.55,3.22,2.4,1.42,0.9,3.95,1.9,1.55,1.95,2.03,2.1,1.75,1.4,1,2.65,2.6,2.6,2.57,,,,,,,,,,
October,,,,,,,3.99,1.8,2.5,3.5,5.2,4.38,2.1,7.28,1.9,3.35,4.7,7.1,0.67,6.21,2.3,3.7,3.15,1.68,1.45,1.55,5.2,7.3,7,4.75,2.81,,,,,,,,,,
November,,,,,,,1.75,3.77,5.12,4.75,4.86,4.03,2.42,3,3.37,3.3,3.55,3.32,3.8,1.76,4.2,5.05,4.8,5.08,4.2,1.7,3.45,7,4.43,3.4,2.8,,,,,,,,,,
December,,,,,,,5.57,5.7,4.77,3.24,5.75,3.95,2.75,3.85,2.48,3.65,3.85,3.75,3.46,4.64,2.75,5.78,7,4.12,4.4,4.6,5,3.1,5,7.7,3.63,,,,,,,,,,
Total,,,,,,,,37.9,33.61,37.41,40.72,33.23,27.69,50.1,32.1,31.46,36.29,38.49,35.63,40.14,35.93,40.72,38.05,31.23,32.74,27.7,37.3,38.05,39.13,35.91,43.76,,,,,,,,,,
