CRANLEIGH-COMMON-HOMEFIELD-COTTAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ047396 ,Long,-0.50352,Lat,51.14614,Elevation,175,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,2.27,0.75,2.57,0.59,3.13,3.76,1.41,1.01,2.68,5.12,1.37,5.74,0.86,1.7,1.12,2.95,1.58,3.18,4.3,0.84,,,,,,,,,1.83,2.83,3.14,4.02,2.24,4.63,1.45,4.49,2.03,,,,,,,,,
February,,,,,,0.16,0.43,3.16,1.14,3.01,5.88,2.21,1.51,1.86,3.76,0.62,2.48,1.41,1.01,0.56,4.42,1.79,2.38,1.24,5.31,,,,,,,,,4.85,0.57,4.39,2.62,4.8,2.12,0.74,0.91,1.99,,,,,,,,,
March,,,,,,2.08,3.46,4.52,1.48,0.63,0.86,2.01,1.94,3.17,1.19,4.11,1.49,1.03,3.39,4.5,1.52,2.28,4.42,3.28,4.8,,,,,,,,,2.83,1.55,0.61,0.27,3.95,2.44,0.01,1.66,0.55,,,,,,,,,
April,,,,,,2,0.51,1.59,1.06,2.87,0.97,2.54,1.08,2.33,1.69,1.15,0.57,3.86,2.91,2.2,1.72,2.42,0.08,3.98,1.32,,,,,,,,,2.72,3.19,2.74,3.13,1.74,2.06,0.7,2.14,4.04,,,,,,,,,
May,,,,,,0.38,0.49,1.28,3.5,1.38,1.1,0.71,2.26,3.27,3.14,0.53,1.39,1.93,2.3,1.97,2.62,1.09,1.33,2.45,1.22,,,,,,,,,3.19,4.03,3.42,1.35,1.1,2.02,2.23,2.65,2.56,,,,,,,,,
June,,,,,,0.24,,1.64,1.42,1.32,2.97,1.75,3.39,4.03,0.67,4.68,1.76,1.94,3.21,3.63,2.77,2.49,2.89,0.69,0.7,,,,,,,,,0.39,2.68,0.12,2.93,3.81,2.94,1.49,0.55,1.52,,,,,,,,,
July,,,,,,4.87,,2.57,0.44,1.54,1.08,1.11,1.16,3.5,0.83,0.46,0.55,1.58,2.58,2.47,2.23,1.58,1.91,2.29,1.89,,,,,,,,4.57,1.49,4.56,4.48,1.16,2.93,1.71,1.54,3.23,3.51,,,,,,,,,
August,,,,,,2.05,2.19,3.23,0.97,0.68,3.16,1.8,3.59,5.77,1.91,3.1,0.64,2.48,5.09,2.83,3.09,0.94,6.24,2.24,1.42,,,,,,,,2.5,2.58,2.8,3.07,1.84,3.98,2.63,2.12,5.19,4.35,,,,,,,,,
September,,,,,1.98,0.74,6.85,2.16,1.24,2.99,1.03,2.34,0.83,4.06,1.83,1.87,1.58,0.93,1.47,2.94,0.6,1.39,3.86,2.36,1.04,,,,,,,,1.63,2.06,4.3,2.87,0.99,5.41,1.27,0.14,2.46,1.99,,,,,,,,,
October,,,,,4.47,2.92,3.73,0.54,3.25,2.3,2.26,2.55,2.26,8.37,2.1,1.96,4.52,5.91,2.54,,3.35,4.84,3.17,5.32,1.7,,,,,,,,0.86,6.28,3.96,3.37,2.31,2.26,6.61,3.81,1.41,0.5,,,,,,,,,
November,,,,,4.96,5.18,1.56,1.06,4.29,5.56,2.9,0.74,3.01,2.01,1.36,4.04,5.06,3,1.06,0.61,3.67,4.48,2.51,3.17,4.06,,,,,,,,1.99,1.73,3.09,3.15,6.67,3.94,2.67,7.16,5.04,3.45,,,,,,,,,
December,,,,,2.12,2.95,4.6,3.8,3.08,1.71,3.64,4.79,1.31,2.59,3.25,0.73,2.39,3.17,3.57,4.36,4.94,9.29,3.68,2.02,,,,,,,,,4.49,2.8,4.47,3.23,0.34,4.49,2.7,7.55,2.99,0.83,,,,,,,,,
Total,,,,,,25.84,,28.12,22.46,27.12,29.61,23.96,23.35,43.64,26.85,24.62,28.17,28.1,30.83,,33.88,34.17,35.65,33.34,,,,,,,,,,32.75,38.03,34.59,27.63,40.65,33.8,28.94,32.72,27.32,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908 Jan 1 Gauge moved 150ft N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909 Oct Marked as estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read 9am summer and winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932 Observer unable to continue due to ill health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
