NEWTON STEWART (DUNCREE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX407664,Long,-4.48995,Lat,54.966689,Elevation,125,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,3.33,6.51,6.24,4.85,3.62,5.78,2.3,4.64,5.46,5.49,4.9,2.96,0.96,7.81,6.6,4.26,3.3,6.18,5.75,7.25,3.36,3.12,4.73,4.07,2.25,4.71,4.23,4.03,,,,
February,,,,,,,,,,3.21,0.16,3.91,0.05,3.32,0.47,4.84,1.85,5.8,2.89,5.34,1.76,3.22,2.49,3.56,1.53,6.23,2.73,0.53,2.89,3.23,4.67,3.5,1.13,1.52,4.9,3.11,1.08,,,,
March,,,,,,,,,,1.82,2.85,1,2.76,3.9,3,1.57,2.81,1.92,1.59,3.59,4.59,2.89,3.21,1.24,0.65,2.7,2.77,5.59,3.61,2.47,3.66,3.38,3.62,0.38,4.26,2.47,1.98,,,,
April,,,,,,,,,,1.14,2.31,2.33,4.93,2.05,2.83,2.74,0.84,2.53,0.68,1.98,1.59,1.63,2,2.73,2.44,2.02,1.35,5.62,1.53,4.17,3.15,1.99,2.23,1.88,1.62,,2.16,,,,
May,,,,,,,,,,4.6,1.7,3.13,3.95,1.99,4.26,0.81,3.69,2.25,4.07,1.09,1.36,3.08,3.14,3.67,3.07,3.63,0.79,4.83,1.85,1.43,2.09,2.08,2,2.47,2.9,,1.68,,,,
June,,,,,,,,,,2.73,2.86,4.35,1.72,2.89,1.74,3.49,3.34,2.77,4.52,2.19,1.06,1.15,1.24,4.26,3.63,3.94,3.35,4.03,4.55,1,3.59,2.03,2.84,1,4.5,,3.01,,,,
July,,,,,,,,,,3.66,3.38,3.61,3.87,4.83,3.15,1.89,6.16,5.6,5.37,6.25,3.95,4.02,4.1,2.45,3.78,3.35,3.35,4.23,3.72,2.24,3.71,2.62,2.12,5.08,4.42,,5.26,,,,
August,,,,,,,,,,6.23,6.99,2.11,2.08,2.53,4.71,1.69,3.43,2.33,2.91,1.64,1.24,6.32,4.91,6.15,3.82,1.45,4.03,0.12,4.8,3.87,6.72,7.34,2.76,3.25,3.56,1.55,6.68,,,,
September,,,,,,,,,,0.94,4.09,1.61,4.8,1.03,6.15,5.48,4.74,2.56,4.61,3.18,3.46,3.31,4.67,3.18,4.68,4.55,6.61,5.39,5.79,2.64,11.1,5.4,2.86,6.81,7.51,3.7,4.5,,,,
October,,,,,,,,,,6.12,8.61,3.02,6.91,3.71,6.1,7.85,4.78,3.26,8.66,2.89,4.79,5.16,4.74,7.68,6.3,5.68,1.13,1.61,5.61,6.45,4.6,0.54,4.65,5.19,8.88,2.74,,,,,
November,,,,,,,,,,8.54,5.23,10.28,4.3,2.58,1.17,5.51,4.76,1.46,7.23,8.23,7.21,3.13,1.02,4.66,7.6,0.4,7.69,7.23,4.47,6.35,3.24,9.14,3.13,6.56,8.95,3.71,,,,,
December,,,,,,,,,,10.65,6.34,4.46,8,2.22,8.24,3.77,5.5,3.91,4.56,2.74,5.35,2.01,6.54,3.4,5.84,4.89,5.56,3.16,5.78,8.26,2.16,7.27,4.97,5.15,7.26,5.94,,,,,
Total,,,,,,,,,,52.97,51.03,46.05,48.22,34.67,47.6,41.94,46.54,39.85,52.58,44.02,39.32,36.88,45.87,49.58,47.6,42.14,45.54,48.09,51.85,45.47,51.81,50.02,36.38,41.54,63.47,,,,,,
