"NEWTON STEWART (DUNCREE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5012,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,3.33,6.51,
February,,,,,,,,,,3.21,0.16,
March,,,,,,,,,,1.82,2.85,
April,,,,,,,,,,1.14,2.31,
May,,,,,,,,,,4.60,1.70,
June,,,,,,,,,,2.73,2.86,
July,,,,,,,,,,3.66,3.38,
August,,,,,,,,,,6.23,6.99,
September,,,,,,,,,,0.94,4.09,
October,,,,,,,,,,6.12,8.61,
November,,,,,,,,,,8.54,5.23,
December,,,,,,,,,,10.65,6.34,
Total,,,,,,,,,,52.97,51.03,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.97,51.03,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
