TONBRIDGE LONDON ROAD OAK MANOR,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8354,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.88,1.02,2.55,4.19,,,,,,,,
February,4.20,1.43,1.88,1.06,,,,,,,,
March,1.55,2.65,3.97,2.81,,,,,,,,
April,1.81,2.30,0.16,3.02,,,,,,,,
May,2.76,1.84,0.78,1.82,,,,,,,,
June,1.77,2.23,3.18,0.64,,,,,,,,
July,2.43,0.79,1.77,2.30,,,,,,,,
August,2.09,0.69,5.86,1.24,,,,,,,,
September,0.51,1.53,2.97,1.70,,,,,,,,
October,2.55,4.74,3.07,5.10,,,,,,,,
November,3.68,5.88,2.42,3.61,,,,,,,,
December,3.64,5.11,3.52,1.20,,,,,,,,
Total,29.87,30.21,32.13,28.69,,,,,,,,
Calc annual,29.87,30.21,32.13,28.69,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
