Rainfall at,SCARBOROUGH (OSGODBY)
,
Station no,3462,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,3.13,1.13,1.33,1.62,2.42,4.46,4.76,2.74,3.95,1.65,
February,2.20,0.59,3.73,1.83,3.07,2.68,3.29,0.78,0.79,1.59,
March,0.89,2.12,1.83,2.43,0.46,1.05,3.80,0.22,2.04,1.60,
April,3.68,2.34,1.00,2.52,2.25,1.23,2.98,0.32,1.91,1.91,
May,2.02,6.66,2.07,1.21,1.12,1.60,4.09,2.38,1.71,0.63,
June,3.58,0.50,1.31,1.41,2.05,2.96,1.43,2.15,3.77,0.79,
July,3.98,1.64,1.10,2.19,0.40,2.71,2.69,2.69,2.57,8.29,
August,2.72,2.27,0.46,2.36,0.96,1.76,1.09,2.99,1.88,1.17,
September,4.82,2.31,1.91,1.24,3.26,1.60,1.72,1.55,1.71,1.47,
October,2.11,3.18,4.40,2.00,4.06,1.93,2.64,3.55,3.18,3.31,
November,2.49,1.05,2.66,3.21,4.45,2.28,2.43,2.55,2.98,3.04,
December,1.86,1.13,1.10,4.24,2.66,1.77,6.30,3.72,2.22,2.93,
Total,33.48,24.92,22.90,26.26,27.16,26.03,37.22,25.64,28.71,28.38,
Calc annual,33.48,24.92,22.90,26.26,27.16,26.03,37.22,25.64,28.71,28.38,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
