SHAP: RALFLAND THORNSHIP GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY551132,Long,-2.695014,Lat,54.512104,Elevation,844,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,5.86,7.07,8.32,3.97,4.12,6.05,7.54,9.45,6.38,15.48,1.57,10.96,4.01,12.4,8.72,12.07,2.27,9.52,7.98,10.39,10.41,1.96,1.36,6.26,11.95,8.01,4.94,8.61,9.23,12.43,3.32,3.88,5.79,6.12,1.62,4.59,5.86,4.42,14.84,8.53,5.66,10.79
February,,,,,,,,,,1.42,4.75,0.15,4.26,6.71,0.6,6.19,6.31,3.65,5.88,0.88,0.43,4.05,0.09,5.38,0.35,9.8,3.21,7.31,3.05,8.17,2.02,7.27,2.89,4.52,2.33,7.03,4.46,2.23,5.33,5.58,9.69,6.64,0.81,1.81,5.6,2.03,0.48,6.15,7.03,1.8,10.88
March,,,,,,,,,,4.35,7.42,7.21,3.6,2.55,1.48,1.63,2.57,5.7,7.58,0.8,4.26,1,4.66,4.74,4.5,1.95,3.71,2.07,4.34,5.01,6.6,3.87,3.79,2.12,0.63,4.62,4.06,7.67,6.61,1.36,4.6,4.98,4.14,0.72,4.43,1.3,1.62,5.3,1.62,5.11,1.69
April,,,,,,,,,,2.46,6.09,0.88,3.46,3.63,2.85,5.74,3.45,3.13,1.91,1.92,2.07,2.95,5.54,1.78,5.01,5.02,1.29,3.6,0.41,1.73,2.38,1.89,5.37,4.25,3.23,3.44,1.54,10.91,3.01,5.91,3.48,5.7,4.93,3.88,0.67,1.52,0.83,0.86,1.82,7.14,7.02
May,,,,,,,,,,2.21,6.06,3.35,1.66,3.1,6.59,6.35,2.15,3,1.26,4.39,1.96,3.73,4.67,3.29,4.63,0.62,1.44,3.03,4.91,1.06,1.99,2.84,6.25,5.52,2.02,5.18,2.2,3.33,3.01,3.96,1.85,1.97,3.07,3.48,5.08,3.78,2.56,3.55,6.58,1.56,2.73
June,,,,,,,,,,2.31,1.62,0.17,1.85,1.03,2.34,0.07,5.31,3.59,8.55,1.79,2.74,5.99,3.26,2.26,2.35,5.69,3.89,1.96,6.84,4.87,1.07,0.12,0.76,3.83,3.95,5.3,5.2,4.33,7.43,0.88,2.3,1.18,3.66,4.22,3.73,3.26,3.56,1.32,4.63,5.88,4.04
July,,,,,,,,,,1.11,7.21,3.46,6.11,3.09,5.07,1.38,4.05,4.05,3.95,6.36,5,5.09,6.82,4.48,2.2,1.84,6.63,2.39,8.57,8.54,4.68,1.9,2.9,3.89,4.05,3.15,4.95,3.58,3.81,2.93,5.41,3.41,1.53,5.64,2.54,1.99,3.92,3.98,4.48,4.83,5.38
August,,,,,,,,,,3.7,3.15,6.44,4.3,8.75,3.39,4.83,4.55,8.64,8.85,5.63,8.4,4.5,1.46,2.38,4.88,3.21,2.42,2.5,3.21,3.73,1.37,6.76,6.52,8.59,4.2,2.44,6.73,0.09,5.6,2.37,9.18,6.28,5.29,4.97,6.29,2.45,9.8,6.58,4.65,1.15,3.86
September,,,,,,,,,,2.94,2.65,1.92,3.46,5.89,8.11,5.23,4.68,6.9,3.13,2.04,4.27,2.6,5.17,2.12,7.42,11.01,7.47,4.41,2.91,2.3,4.71,1.21,6.7,6.4,7.13,5.96,11.02,5.84,6.75,1.55,9.86,7.76,4.83,8.37,9.84,2.8,4.92,6.11,7.37,1.28,3.7
October,,,,,,,,,10.02,2.52,2.09,1.81,2.25,10.41,5.65,6.84,4.65,7.2,11.65,7.61,11,3.82,10.07,6.41,10.42,9.87,5.46,3.41,15.43,2.74,8.68,6.62,5,7.65,7.17,9.04,1.22,1.1,4.17,7.8,4.61,0.81,7.6,3.62,12.99,3.5,5.49,7.78,6.97,8.29,5.17
