"SUTTON MULGRAVE ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,142/8,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.51,2.11,0.50,1.87,3.18,1.79,0.66,1.89,0.88,,,
February,1.03,0.05,1.50,3.60,1.79,0.25,0.34,2.33,1.26,,,
March,2.09,2.03,1.42,0.41,1.12,1.58,3.29,4.18,1.23,,,
April,1.98,0.76,1.16,0.09,1.98,1.68,0.68,1.30,0.89,,,
May,1.67,3.19,1.21,1.03,1.42,0.39,0.16,1.42,2.84,,,
June,3.27,1.50,2.83,1.15,2.48,0.31,2.08,2.16,1.41,,,
July,4.64,3.27,1.77,2.46,3.61,3.67,1.74,1.23,0.87,,,
August,2.15,4.61,3.30,0.65,2.86,2.44,2.22,2.86,1.04,,,
September,0.97,1.03,2.08,1.37,1.65,0.46,7.48,2.72,,,,
October,1.25,5.79,4.29,3.66,5.27,2.59,3.15,0.64,,,,
November,1.91,2.89,2.61,2.16,4.18,4.11,1.60,1.14,,,,
December,0.82,3.59,1.32,2.59,1.80,2.42,3.68,3.23,,,,
Total,24.29,30.82,23.99,21.04,31.34,21.69,27.08,25.10,,-999.00,,
Calc annual,24.29,30.82,23.99,21.04,31.34,21.69,27.08,25.10,10.42,0.00,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,-999.00,,
