CLOONDRAH TARMONBARRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IN 05994 76139,Long,-7.9099041,Lat,53.735056,Elevation,132,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,1.68,3.4,1.95,1.26,1.42,2.17,3,3.63,2.85,2.94,4.24,3.24,1.89,4.09,1.17,1.91,2.9,3.1,1.16,3.45,3.78,1.15,2.61,1.78,0.81,2.5,1.95,3.08,1.98,2.03,1.88,2.62,2.41,3.51,2.69,2.88,2,3.77,2.23,3.75,3.55,4.5,1.4,3.84,3.93,3.65,4.3,3.48
February,,,,2.37,2.94,0.81,1.23,2.27,2.22,2.76,2.42,1.03,2.2,3.1,4.1,1.37,2,1.72,1.79,1.04,4.47,2.3,3.27,1.2,2.67,2.5,2,1.08,2.06,1.45,1.69,0.54,2.64,3.7,1.08,2.59,1.68,2.05,1.82,2.52,0.36,2.61,0.16,2.26,0.21,2.82,1.83,3.53,1.61,2.83,3.45
March,,,,0.93,2.3,3.17,4.01,2.92,1.16,1.28,0.32,3.11,1.63,4.81,2.36,3.83,2.14,2.69,2.82,2.81,1.86,1.53,3.88,3.28,2.24,0.39,1.6,2.1,1.47,1.22,1.7,1.91,1.05,1.07,1.34,0.53,0.76,2.41,2.56,0.46,4.2,2.57,1.67,2.95,2.52,1.78,1.84,1.91,1.72,2.24,4.5
April,,,,0.9,3.86,1.24,1.12,3.45,3.52,2.87,2.25,3.15,2.88,1.6,2.04,0.99,1.4,1.68,1.94,3.25,2.02,2,0.85,2.9,1.05,1.87,3.07,1.17,0.9,0.96,2.11,0.82,1.96,1.47,3.12,2.65,1.37,0.96,1.04,0.71,1.61,2.78,2.54,1.45,1.88,2.64,1.53,2.63,0.08,1.57,2.96
May,,,,3.14,2.6,0.36,0.22,0.87,3.34,3.41,2.46,1.31,2.21,1.51,1.55,0.97,2.78,3.48,3,1.8,2.39,1.85,1.43,3.63,1.78,0.7,3.7,2.35,1.56,3.11,2.68,1.1,1.46,1.3,2.6,4.97,2.19,0.94,1.16,1.9,1.42,4.75,3.17,1.77,2.09,0.71,1.21,3.01,3,1.36,2.76
June,,,2.01,2.41,1.26,0.89,2.55,4.55,2.52,2.64,3.05,3.32,1.86,1.02,2.04,3.16,1.43,4.84,3.08,1.89,3.54,1.69,3.93,2.42,0.86,1.51,2.06,2.21,1.36,2.42,1.27,0.22,1.03,1.16,2.63,0.51,2.37,2.63,5.78,2,1.54,5.72,0.7,3.28,2,4.55,3.26,1.76,3.13,2.1,0.99
July,,,2.94,1.83,4.32,5.01,5.82,2.3,1.29,1.72,3.44,0.9,3.33,5.08,4.33,1.3,2.19,2.41,1.75,3.01,4.64,2.42,3.73,0.83,2.69,4.26,3.01,4.17,3.36,0.9,3.01,2.51,2.7,1.86,3.26,3,2.52,2.1,1.58,4.49,2.97,4,3.99,3.09,1.48,0.72,4.98,3.97,5.2,4.86,3.39
August,,,5.78,3.05,3.5,5.05,1.29,4.81,3.84,1.39,3.84,3.1,2.05,6.32,4.52,5.12,5.13,3.18,1.92,0.92,4.85,1.94,4.97,0.6,5.03,4.07,4.28,6.33,1.6,2.78,2.23,2.41,2.93,4.54,3.67,1.39,2.61,5.04,4.24,5.46,5.44,2.94,2.32,1.82,4.58,2.34,1.33,2.31,3.46,1.55,0.81
September,,,3.46,1.41,0.19,0.52,3.59,1.76,2.72,2.24,2.09,4.21,1.72,3.69,2.72,1.47,1,1.19,5.13,2.58,1.39,1.65,0.36,3.81,1.16,1.22,1.78,2.16,5.27,3.07,1.92,1.11,2.6,3.01,4.76,3.21,2.43,3.88,2.15,1.03,3.16,2.12,2.98,0.73,6.65,6.72,4.28,4.33,2.19,1.46,2.35
October,,,2.51,2.53,3.55,2.92,2.03,2,1.97,2.12,4.99,3.83,2,4.75,2.56,1.33,4.34,3.24,1.49,4.81,1.21,3.02,2.61,3.2,1.48,3.57,5.56,3.24,2.87,1.42,2.64,1.78,1.14,3.44,2.66,2.68,2.05,2.39,4.43,3.75,5.08,2.26,3.51,2.16,3.97,3.08,1.88,1.47,6.55,2.36,5.31
November,,,3.43,1.22,2.92,3.76,0.91,3.28,2.57,1.94,3.74,2.68,3.77,2.07,2.31,2.95,1.11,2.21,2.62,1.65,2.65,4.01,2.4,2.96,3.31,2.26,3.31,2.64,2.42,1.65,2.65,3.22,1.17,2.17,3.02,2.3,3.67,1.35,4.66,4.28,3.65,5.26,2.1,1.39,1.43,3.58,3.16,1.01,4.84,6.68,3.11
December,,,1.57,3.23,2.4,3.21,4.04,4.56,2.5,3.81,3.9,3.05,2.81,2.2,2.49,1.6,2.61,3.06,2.89,3.48,3.22,5.07,3.33,3.29,5.3,4.78,2.08,1.22,2.73,3.6,2.14,1.88,2.67,1.55,3.6,1.67,0.6,2.04,2.59,6.08,3.55,2.21,5.17,2.09,4.67,2.03,3.33,2.1,3.54,2.49,3.89
Total,,,,24.7,33.24,28.89,,34.19,29.82,29.18,36.13,32.54,29.4,40.39,34.26,25.98,30.22,30.87,30.34,30.14,35.34,28.64,34.21,31.9,28.72,29.74,34.23,29.48,28.1,24.53,27.12,19.48,23.38,27.15,34.36,27.91,25.76,28.48,34.89,34.68,36.75,39.45,32.06,26.54,35.98,32.37,32.47,31.96,38.97,33.8,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
