"COLDSTREAM (LOCKTON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5085,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.01,3.56,1.72,1.20,1.42,0.94,2.26,1.76,2.86,1.39,1.89,
February,1.43,1.22,1.89,2.69,0.71,3.78,2.79,0.71,1.33,1.14,1.31,
March,2.57,1.37,1.21,0.78,0.59,2.10,1.08,1.74,2.95,0.02,2.23,
April,2.09,0.55,2.07,1.50,0.83,2.28,2.41,1.29,0.97,1.49,1.31,
May,2.59,1.58,0.66,2.33,4.60,3.28,1.66,1.47,0.86,1.09,0.80,
June,0.86,0.61,1.33,0.70,1.75,0.27,2.91,2.91,4.89,1.90,1.20,
July,4.71,2.55,3.64,1.49,4.91,1.72,3.75,3.82,1.59,2.98,5.14,
August,3.67,4.86,2.15,4.03,3.29,2.63,2.79,6.56,3.56,4.29,3.82,
September,1.75,1.74,2.50,1.99,2.37,4.34,4.74,5.15,1.19,0.42,2.77,
October,1.48,2.66,2.89,1.85,3.20,1.59,3.77,1.77,2.73,2.57,2.56,
November,0.99,1.45,0.63,3.32,0.74,1.23,2.33,2.85,2.49,2.72,3.39,
December,2.53,1.59,1.90,2.23,2.08,2.97,0.58,2.55,1.52,3.14,1.92,
Total,26.68,23.74,22.59,24.11,26.49,27.13,31.07,32.58,26.94,23.15,28.34,
Calc annual,26.68,23.74,22.59,24.11,26.49,27.13,31.07,32.58,26.94,23.15,28.34,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
