LOCH HOURN (KINLOCHOURN),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5716/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,-999.00,10.56,17.48,9.38,14.23,9.97,11.89,21.57,10.58,,
February,,-999.00,16.19,6.96,16.36,10.78,0.12,10.77,16.21,11.94,,
March,,-999.00,8.95,7.31,11.84,5.00,2.46,11.83,6.19,8.21,,
April,,2.88,13.51,5.39,3.89,6.55,18.61,8.46,13.91,11.31,,
May,,3.79,5.84,9.45,7.24,1.48,2.59,3.62,5.27,3.65,,
June,,5.52,8.13,10.45,10.40,10.39,5.95,6.52,2.80,8.49,,
July,,10.67,6.30,2.58,4.51,12.68,6.48,7.86,4.70,8.23,,
August,,13.82,7.75,7.58,4.33,5.50,0.01,9.00,11.03,9.91,,
September,,12.77,10.37,6.86,11.60,12.42,13.98,15.51,7.90,17.56,,
October,,18.80,19.86,12.02,6.20,1.20,8.50,14.63,11.77,14.98,,
November,,5.98,10.03,10.92,1.35,7.16,20.04,11.07,13.26,9.69,,
December,,20.15,9.31,12.06,8.37,9.80,5.75,13.37,22.84,6.83,,
Total,,-999.00,126.80,109.06,95.47,97.19,94.46,124.53,137.45,121.38,,
Calc annual,0.00,94.38,126.80,109.06,95.47,97.19,94.46,124.53,137.45,121.38,,
Difference,NaN,-1093.38,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
