SLOUGH UPTON,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,1.45,3.32,,
February,,,,,,,,,1.70,3.90,,
March,,,,,,,,,0.99,0.83,,
April,,,,,,,,,3.02,3.14,,
May,,,,,,,,,4.12,3.92,,
June,,,,,,,,,2.76,5.39,,
July,,,,,,,,,0.72,3.91,,
August,,,,,,,,,5.50,5.89,,
September,,,,,,,,,1.16,2.91,,
October,,,,,,,,,1.94,0.75,,
November,,,,,,,,,2.93,0.43,,
December,,,,,,,,,1.93,0.87,,
Total,,,,,19.70,26.69,28.52,28.12,28.22,35.26,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.22,35.26,,
Difference,NaN,NaN,NaN,NaN,19.70,26.69,28.52,28.12,-0.00,0.00,,
