BODICOTE VICARAGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6467,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.54,2.12,3.54,1.59,2.99,,,,,,,
February,0.67,0.30,2.33,4.41,0.36,,,,,,,
March,2.37,1.32,1.81,1.64,1.10,,,,,,,
April,5.26,1.11,2.87,2.21,2.91,,,,,,,
May,1.94,1.92,0.69,1.22,5.32,,,,,,,
June,2.60,0.64,0.85,0.48,1.81,,,,,,,
July,3.58,0.31,4.51,2.10,3.41,,,,,,,
August,0.87,2.18,4.64,1.70,2.33,,,,,,,
September,1.98,1.39,2.55,3.24,,,,,,,,
October,2.13,1.17,0.64,4.24,,,,,,,,
November,0.84,2.01,1.34,1.60,,,,,,,,
December,2.16,1.66,3.38,2.84,,,,,,,,
Total,26.94,16.13,29.15,27.27,,,,,,,,
Calc annual,26.94,16.13,29.15,27.27,20.23,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
